step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,cells
10000,31440,2,600,332,51.37,63,8,0.901,64,52.27,0,15,12,37,0,0,15,12,36,0,0,1.00,0.292,0.000,13.192,46.661,0.603,0.000,0.603,19.50,19.50,1,0.558,6,6,34.7,0.343,19,4444444444440444444443444443333244433322443332224443222244422222
10000,31449,1,590,433,29.67,28,7,1.060,28,29.67,0,13,0,15,0,0,13,0,15,0,0,1.00,0.438,0.124,30.323,58.575,3.330,3.260,0.070,48.94,62.25,0,0.734,11,11,25.3,1.000,1144,4444444444424440000240000002000000200000222222222
10000,31452,2,585,323,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,28.200,59.631,-0.000,0.000,-0.000,21.00,21.00,0,0.553,6,6,35.8,0.356,31,4444444444444444444443444443333244433322443332224443222244422222
10000,31467,1,572,389,34.56,32,7,1.080,32,34.56,0,13,0,19,0,0,13,0,19,0,0,1.00,0.376,0.000,1.400,27.085,1.307,0.996,0.311,31.55,40.25,0,0.680,8,8,28.8,0.888,588,4444444444444444000244000002200000220000224222222
10000,31476,1,560,418,25.92,25,7,1.037,30,31.10,0,16,0,14,0,0,13,0,12,0,0,1.00,0.502,0.000,15.108,39.913,0.378,0.000,0.378,24.76,34.25,0,0.786,7,5,9.6,0.509,7,4444444044424400000220000002000000200000220222222
10000,31479,1,555,395,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,0.017,16.662,22.324,51.556,42.704,8.852,47.01,66.75,0,0.713,6,8,39.0,0.219,478,4444444444004440000022000002200000222200222222222
10000,31480,1,555,307,50.20,47,8,1.068,49,52.34,0,27,0,22,0,0,27,0,20,0,0,1.00,0.538,0.000,33.020,48.600,0.000,0.000,0.000,43.07,47.50,0,0.565,7,8,46.4,0.055,170,4444400444444444442222444222200422222000222220002222200022220000
10000,31482,2,551,353,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,4.509,31.618,0.445,0.000,0.445,12.77,18.75,0,0.642,7,7,1.9,0.637,12,4444444444332244332224330222432222242222224222222
10000,31492,2,539,345,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,21.766,45.412,0.127,0.000,0.127,3.91,28.75,0,0.642,7,7,-2.5,0.788,14,4444444444332244332224330222432222242222224222222
10000,31499,2,530,349,36.69,48,7,0.874,48,36.69,0,24,12,12,0,0,24,12,12,0,0,1.00,0.654,0.000,3.651,30.572,0.536,0.000,0.536,7.63,19.50,0,0.660,7,7,-0.9,0.777,8,4444444443344433332223330222332222232222222222222
10000,31500,2,528,292,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,5.779,38.023,68.688,-0.000,0.000,-0.000,26.00,26.00,0,0.553,6,6,28.3,0.292,189,4444444444444444444443444443333244433322443332224443222244422222
10000,31508,2,519,342,36.69,48,7,0.874,48,36.69,0,24,12,12,0,0,24,12,12,0,0,1.00,0.654,0.000,15.857,30.286,0.063,0.000,0.063,7.00,28.50,0,0.660,7,7,1.5,0.727,24,4444444443344433332223330222332222232222222222222
10000,31510,1,517,394,27.51,27,8,1.019,27,27.51,0,13,0,14,0,0,13,0,14,0,0,1.00,0.473,0.000,11.214,28.899,0.000,0.000,0.000,64.75,64.75,0,0.763,0,8,-7.9,0.219,1559,4444444444400004400000004220000022200000222000002220000022000000
10000,31514,1,515,350,34.56,32,7,1.080,32,34.56,0,13,0,19,0,0,13,0,19,0,0,1.00,0.376,2.505,24.089,41.537,0.000,0.000,0.000,41.25,41.75,0,0.680,8,8,19.6,0.852,929,4444444444444444000244000002200000220000224222222
10000,31515,2,513,283,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,7.648,29.357,0.327,0.000,0.327,12.75,12.75,0,0.553,6,6,21.8,0.467,73,4444444444444444444443444443333244433322443332224443222244422222
10000,31517,2,510,327,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,23.316,34.254,0.217,0.000,0.217,10.96,33.00,0,0.642,6,7,2.2,0.645,0,4444444444332244332224330222432222242222224222222
10000,31519,1,502,360,31.10,30,7,1.037,30,31.10,0,16,0,14,0,0,16,0,14,0,0,1.00,0.514,0.000,16.599,28.034,8.445,8.445,0.000,36.50,36.50,0,0.717,5,4,4.9,0.996,21,4444444444424440000222000002000000220000222222222
10000,31520,1,501,285,49.28,43,8,1.146,43,49.28,0,19,0,24,0,0,19,0,24,0,0,1.00,0.386,6.295,23.014,38.564,0.000,0.000,0.000,41.50,41.50,0,0.570,6,7,17.8,0.192,142,4444444444444444444000444200002440000022200000222200002222222222
10000,31522,1,499,366,29.67,28,7,1.060,28,29.67,0,13,0,15,0,0,13,0,15,0,0,1.00,0.438,0.000,12.172,28.195,0.119,0.000,0.119,56.50,56.50,0,0.734,8,5,47.8,0.510,820,4444444444424440000240000002000000200000222222222
10000,31524,1,498,268,54.32,48,7,1.132,49,55.45,0,28,0,21,0,0,27,0,21,0,0,1.00,0.497,0.000,23.632,39.997,1.096,0.936,0.160,37.12,51.75,1,0.543,7,8,42.4,0.054,59,4444444444444444222244222224422222222022224222222
10000,31526,1,497,355,30.39,29,7,1.048,30,31.44,0,17,0,13,0,0,16,0,13,0,0,1.00,0.526,0.000,9.702,24.268,5.128,4.675,0.453,51.01,71.25,1,0.726,6,7,21.2,0.182,501,4444444444004440000022000002200000222200222222220
10000,31529,1,495,336,34.56,32,7,1.080,32,34.56,0,13,0,19,0,0,13,0,19,0,0,1.00,0.376,1.262,28.048,40.933,0.001,0.000,0.001,41.50,41.50,0,0.680,0,8,3.7,0.332,1640,4444444444444444000244000002200000220000224222222
10000,31530,1,492,352,31.10,30,7,1.037,30,31.10,0,15,0,15,0,0,15,0,15,0,0,1.00,0.482,0.000,12.757,29.858,4.594,3.836,0.758,40.25,40.25,0,0.717,6,8,0.8,0.199,874,4444444444224440000224000002000000220000224222222
10000,31533,1,488,278,42.90,41,8,1.046,51,53.36,0,41,0,10,0,0,31,0,10,0,0,1.00,0.723,0.492,30.576,45.309,0.000,0.000,0.000,14.35,68.75,0,0.611,6,7,37.2,0.209,221,4444422244442222422222222220002222000020000000200020022000022222
10000,31536,2,485,268,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,1.388,42.285,73.284,0.000,0.000,0.000,23.75,23.75,0,0.553,6,6,26.6,0.374,266,4444444444444444444443444443333244433322443332224443222244422222
10000,31542,2,474,262,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,5.687,27.031,0.054,0.000,0.054,13.36,16.75,0,0.553,6,6,18.6,0.534,107,4444444444444444444443444443333244433322443332224443222244422222
10000,31551,1,470,462,14.51,14,7,1.037,30,31.10,0,15,0,15,0,0,2,0,12,0,0,1.00,0.138,0.000,1.361,18.114,0.012,0.000,0.012,17.00,17.00,0,1.000,7,8,16.1,0.641,525,4444440444224040000004000000000000000000000000000
10000,31554,2,466,257,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.004,17.092,47.277,-0.000,0.000,-0.000,12.61,15.75,0,0.553,7,6,13.9,0.496,146,4444444444444444444443444443333244433322443332224443222244422222
10000,31555,2,465,298,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,2.858,24.579,44.086,0.106,0.000,0.106,20.26,37.75,0,0.642,7,7,-1.8,0.991,82,4444444444332244332224330222432222242222224222222
10000,31556,1,464,331,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,0.464,7.914,23.726,0.000,0.000,0.000,63.75,63.75,0,0.713,8,7,27.4,0.609,428,4444444444004440000022000002200000222200222222222
10000,31563,1,458,323,31.37,34,8,0.923,52,47.97,0,23,0,29,0,0,13,0,21,0,0,1.00,0.414,0.000,1.104,18.123,0.316,0.000,0.316,13.95,41.50,0,0.714,8,8,9.1,0.894,824,4400000044440000444400004440000044000000440000224420222244222222
10000,31566,1,453,320,31.87,30,7,1.062,37,39.31,0,19,0,18,0,0,16,0,14,0,0,1.00,0.502,0.000,1.225,19.736,0.000,0.000,0.000,22.26,23.00,0,0.708,6,6,62.4,0.034,29,0044444444444440000402000020200002022222202222220
10000,31568,1,452,322,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,2.586,22.419,34.224,0.000,0.000,0.000,69.25,69.25,0,0.713,7,8,37.9,0.331,343,4444444444004440000022000002200000222200222222222
10000,31569,1,451,257,49.13,46,8,1.068,49,52.34,0,27,0,22,0,0,26,0,20,0,0,1.00,0.529,0.000,4.957,22.016,0.000,0.000,0.000,37.75,37.75,0,0.571,7,8,47.2,0.039,53,4444444044444440442222444222200422222000222220002222200020220000
10000,31571,1,448,218,66.98,62,9,1.080,62,66.98,0,41,0,21,0,0,41,0,21,0,0,1.00,0.612,0.000,0.157,19.644,1.663,1.643,0.020,22.21,40.25,0,0.489,7,7,11.2,0.741,198,444444442444444444444222222422000022220000022220000022220000022222222222222222222
10000,31573,1,446,320,24.88,24,7,1.037,30,31.10,0,15,0,15,0,0,12,0,12,0,0,1.00,0.482,0.000,4.916,25.542,0.006,0.000,0.006,29.77,30.75,0,0.802,7,8,10.2,0.700,37,4444444444224400000220000002000000200000220002222
10000,31575,1,445,326,29.67,28,7,1.060,28,29.67,0,13,0,15,0,0,13,0,15,0,0,1.00,0.438,0.000,9.041,19.879,-0.000,0.000,-0.000,40.25,40.25,0,0.734,8,8,13.0,0.834,658,4444444444424440000240000002000000200000222222222
10000,31577,1,442,294,35.96,37,7,0.972,42,40.81,0,12,0,30,0,0,12,0,25,0,0,1.00,0.334,2.983,10.079,31.324,0.918,0.000,0.918,33.25,33.25,0,0.667,4,8,-5.1,0.546,169,0000044444444442044442000444200044422224442222244
10000,31583,1,433,308,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,0.000,5.737,23.568,0.264,0.000,0.264,54.75,54.75,0,0.713,5,7,-3.2,1.000,5,4444444444004440000022000002200000222200222222222
10000,31584,2,433,277,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,6.552,23.958,0.014,0.000,0.014,5.93,15.00,0,0.642,8,7,0.3,0.855,6,4444444444332244332224330222432222242222224222222
10000,31585,1,432,306,31.79,30,7,1.060,30,31.79,0,17,0,13,0,0,17,0,13,0,0,1.00,0.535,0.000,24.998,52.311,1.344,1.344,0.000,10.07,53.25,0,0.709,8,5,15.7,0.897,1457,4444444442224440000240000022000002200000222222222
10000,31586,1,430,248,47.05,51,8,0.923,53,48.89,0,23,0,30,0,0,23,0,28,0,0,1.00,0.489,5.403,16.802,38.149,0.000,0.000,0.000,17.49,30.50,0,0.583,7,8,6.8,0.662,577,4400444444444422444422224440022244000022440000224420222244422222
10000,31587,2,427,236,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,1.792,26.560,0.026,0.000,0.026,8.00,8.00,0,0.553,6,6,10.9,0.404,46,4444444444444444444443444443333244433322443332224443222244422222
10000,31589,2,424,247,46.90,49,7,0.957,49,46.90,0,20,0,29,0,0,20,0,29,0,0,1.00,0.426,0.000,4.832,16.222,3.990,2.672,1.318,2.02,2.75,0,0.584,7,7,-3.2,0.904,18,4444444444444444444224442222444222244222224422222
10000,31595,1,415,335,24.50,24,7,1.021,24,24.50,0,14,0,10,0,0,14,0,10,0,0,1.00,0.572,0.000,15.509,24.702,0.001,0.000,0.001,30.93,68.75,0,0.808,6,6,10.6,0.157,147,0000222000044400000440000044000024400022242222222
10000,31598,1,408,311,27.43,26,7,1.055,26,27.43,0,22,0,4,0,0,22,0,4,0,0,1.00,0.802,0.442,8.207,13.480,8.306,7.174,1.131,39.01,78.75,0,0.764,5,7,-5.5,1.000,20,4400222400002420000022000002200000222002222222222
10000,31601,2,406,224,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.836,16.141,29.815,-0.000,0.000,-0.000,10.75,10.75,0,0.553,7,6,28.5,0.255,129,4444444444444444444443444443333244433322443332224443222244422222
10000,31606,2,404,223,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,3.819,23.028,33.692,2.998,0.000,2.998,14.00,14.00,0,0.553,6,6,20.2,0.544,177,4444444444444444444443444443333244433322443332224443222244422222
10000,31612,1,395,268,34.56,32,7,1.080,32,34.56,0,13,0,19,0,0,13,0,19,0,0,1.00,0.376,1.506,24.871,32.624,-0.000,0.000,-0.000,35.00,35.00,0,0.680,4,8,7.1,0.514,1827,4444444444444444000244000002200000220000224222222
10000,31626,2,386,249,37.13,46,7,0.874,48,38.88,0,25,7,16,0,0,25,7,14,0,0,1.00,0.673,0.000,5.871,25.719,0.885,0.108,0.777,9.33,19.50,0,0.656,7,6,-2.1,0.968,100,4004444444332244332224330222432222242222224222222
10000,31635,1,373,273,29.67,28,7,1.060,28,29.67,0,13,0,15,0,0,13,0,15,0,0,1.00,0.438,0.000,16.855,19.398,1.816,1.721,0.094,30.00,30.00,0,0.734,8,8,11.6,0.909,1611,4444444444424440000240000002000000200000222222222
10000,31637,1,372,263,31.79,30,7,1.060,30,31.79,0,17,0,13,0,0,17,0,13,0,0,1.00,0.535,3.078,24.196,45.254,1.330,1.089,0.240,22.37,44.25,0,0.709,8,8,25.6,0.917,1261,4444444442224440000240000022000002200000222222222
10000,31641,1,368,235,39.14,37,7,1.058,37,39.14,0,31,0,6,0,0,31,0,6,0,0,1.00,0.792,0.000,2.759,19.420,0.000,0.000,0.000,83.25,83.25,0,0.639,7,7,26.6,0.316,812,4442222442222240000222000022200002222222222222222
10000,31643,1,364,286,22.81,22,7,1.037,30,31.10,0,16,0,14,0,0,11,0,11,0,0,1.00,0.482,0.000,6.452,21.475,0.507,0.422,0.085,45.25,45.25,0,0.838,8,8,19.1,0.769,860,4444000444424440000220000002000000200000200222220
10000,31644,1,359,240,35.61,33,7,1.079,33,35.61,0,18,0,15,0,0,18,0,15,0,0,1.00,0.505,0.000,16.312,22.108,0.001,0.000,0.001,35.00,35.00,0,0.670,7,6,39.2,0.108,21,4444444444044440000242000002200002222200222222222
10000,31649,1,354,252,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,1.797,13.717,31.558,0.425,0.000,0.425,24.76,34.25,0,0.713,8,8,8.2,0.763,299,4444444444004440000022000002200000222200222222222
10000,31652,2,350,224,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,16.164,21.778,0.254,0.000,0.254,1.41,19.50,0,0.642,7,7,-2.8,0.738,57,4444444444332244332224330222432222242222224222222
10000,31655,1,347,248,31.10,30,7,1.037,30,31.10,0,16,0,14,0,0,16,0,14,0,0,1.00,0.514,1.461,13.633,29.104,0.000,0.000,0.000,45.62,50.75,0,0.717,7,7,46.2,0.203,338,4444444444424440000222000002000000220000222222222
10000,31659,1,343,244,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,4.497,19.694,32.043,0.028,0.000,0.028,29.50,48.50,0,0.713,7,8,19.8,0.411,599,4444444444004440000022000002200000222200222222222
10000,31663,1,338,242,31.10,30,7,1.037,30,31.10,0,16,0,14,0,0,16,0,14,0,0,1.00,0.514,0.000,5.496,22.146,0.012,0.000,0.012,9.89,14.25,0,0.717,7,7,9.1,0.795,14,4444444444424440000222000002000000220000222222222
10000,31664,1,338,242,31.10,30,7,1.037,30,31.10,0,15,0,15,0,0,15,0,15,0,0,1.00,0.482,0.000,7.176,15.770,0.080,0.000,0.080,29.75,29.75,0,0.717,7,7,8.5,0.641,11,4444444444224440000224000002000000220000224222222
10000,31668,2,330,217,36.69,48,7,0.874,48,36.69,0,24,12,12,0,0,24,12,12,0,0,1.00,0.654,0.000,1.116,12.919,0.000,0.000,0.000,10.00,10.00,0,0.660,6,7,-0.3,0.705,13,4444444443344433332223330222332222232222222222222
10000,31669,1,329,241,29.67,28,7,1.060,28,29.67,0,12,0,16,0,0,12,0,16,0,0,1.00,0.404,0.582,18.902,24.775,0.106,0.000,0.106,6.32,31.50,0,0.734,5,4,7.8,0.790,1714,4444444444444440000240000002000000200000222222222
10000,31674,1,323,231,29.03,28,7,1.037,30,31.10,0,16,0,14,0,0,16,0,12,0,0,1.00,0.551,0.000,3.758,14.341,0.016,0.000,0.016,43.25,43.25,0,0.742,7,6,14.0,0.758,591,4444440444424040000222000002000000220000222222222
10000,31675,1,323,221,34.11,34,7,1.003,34,34.11,0,13,0,21,0,0,13,0,21,0,0,1.00,0.381,0.904,22.100,24.181,0.000,0.000,0.000,28.50,28.50,0,0.685,7,7,8.2,0.722,1277,4444444444444444000444000024000002420002222222222
10000,31679,1,319,237,26.49,25,7,1.060,30,31.79,0,17,0,13,0,0,17,0,8,0,0,1.00,0.642,0.000,2.030,19.072,2.536,2.519,0.017,43.60,53.50,0,0.777,0,8,-6.1,0.177,1709,4400000442224440000240000022000002200000222222222
10000,31680,1,319,251,5.18,5,7,1.037,30,31.10,0,16,0,14,0,0,5,0,0,0,0,1.00,0.965,0.000,1.294,14.129,14.744,13.984,0.760,27.02,28.25,0,1.000,7,7,44.5,0.311,117,0000000000000000000000000000000000020000002222000
10000,31681,1,317,167,57.35,45,8,1.082,45,57.35,8,15,0,22,0,8,15,0,22,0,0,1.41,0.262,2.173,14.268,5.036,31.173,29.313,1.860,2.50,2.50,0,0.528,7,7,44.4,0.334,87,4444444444441114444001114400001140000022400000224200022242222222
10000,31683,2,312,200,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,0.000,12.819,18.700,1.329,0.000,1.329,16.86,29.50,0,0.642,7,7,4.3,0.719,1,4444444444332244332224330222432222242222224222222
10000,31685,1,311,223,31.10,30,7,1.037,30,31.10,0,16,0,14,0,0,16,0,14,0,0,1.00,0.514,0.052,9.080,23.438,0.322,0.000,0.322,1.35,22.75,0,0.717,7,7,11.1,0.736,119,4444444444424440000222000002000000220000222222222
10000,31686,2,310,171,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,18.737,46.053,-0.000,0.000,-0.000,13.50,13.50,0,0.553,6,6,33.2,0.415,20,4444444444444444444443444443333244433322443332224443222244422222
10000,31687,1,310,222,30.07,29,7,1.037,30,31.10,0,16,0,14,0,0,15,0,14,0,0,1.00,0.499,1.672,18.661,25.926,0.000,0.000,0.000,30.25,31.25,1,0.729,0,5,-4.8,0.719,3,4444444444424440000222000002000000220000022222222
10000,31694,1,302,222,25.92,25,7,1.037,30,31.10,0,16,0,14,0,0,16,0,9,0,0,1.00,0.617,0.000,2.691,17.298,0.571,0.000,0.571,13.11,19.25,0,0.786,7,7,11.8,0.728,283,0000444044424440000222000002000000220000222222222
10000,31696,1,301,171,49.28,43,8,1.146,43,49.28,0,19,0,24,0,0,19,0,24,0,0,1.00,0.386,1.570,11.014,16.797,0.038,0.000,0.038,16.21,20.25,0,0.570,7,7,18.3,0.574,490,4444444444444444444000444200002440000022200000222200002222222222
10000,31706,1,295,210,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,0.000,3.240,16.718,-0.000,0.000,-0.000,46.26,47.50,0,0.713,6,8,22.7,0.030,184,4444444444004440000022000002200000222200222222222
10000,31708,1,293,220,22.96,22,7,1.044,31,32.36,0,19,0,12,0,0,15,0,7,0,0,1.00,0.653,0.439,9.513,24.216,0.087,0.000,0.087,6.82,33.75,0,0.835,8,8,23.6,1.000,1169,4440000444220040000200000020000002000002222222222
10000,31712,1,291,157,54.40,51,8,1.067,51,54.40,0,39,0,12,0,0,39,0,12,0,0,1.00,0.717,0.000,14.488,18.151,4.061,4.061,0.000,13.76,35.50,0,0.542,6,7,4.1,0.254,106,4444442244444422222222222220002222000022220000222220022222222222
10000,31713,2,287,158,52.36,64,8,0.880,64,52.36,0,30,9,25,0,0,30,9,25,0,0,1.00,0.573,0.176,14.103,22.367,15.202,15.202,0.000,22.99,34.00,0,0.553,7,8,0.3,0.464,369,4444444444444442443333224433322244332222442222224222222242222222
10000,31714,2,287,159,51.37,63,8,0.901,64,52.27,0,15,12,37,0,0,15,12,36,0,0,1.00,0.292,3.057,15.896,31.544,0.074,0.000,0.074,11.50,11.50,1,0.558,6,6,25.9,0.418,257,4444444044444444444443444443333244433322443332224443222244422222
10000,31715,1,287,187,37.41,34,7,1.100,34,37.41,0,17,0,17,0,0,17,0,17,0,0,1.00,0.454,5.621,18.700,28.529,1.479,1.479,-0.000,33.25,33.25,0,0.654,6,6,72.4,0.041,289,4444444444444440000244000002200002222200222222222
10000,31718,1,282,207,29.67,28,7,1.060,28,29.67,0,13,0,15,0,0,13,0,15,0,0,1.00,0.438,0.617,15.968,15.361,9.635,8.648,0.987,18.88,25.75,0,0.734,8,8,22.5,0.760,738,4444444444424440000240000002000000200000222222222
10000,31720,1,280,202,30.07,29,7,1.037,30,31.10,0,16,0,14,0,0,16,0,13,0,0,1.00,0.532,0.000,1.848,8.621,0.409,0.000,0.409,17.25,17.25,0,0.729,8,7,12.5,0.814,604,0444444444424440000222000002000000220000222222222
10000,31730,2,272,150,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,6.033,12.383,0.268,0.000,0.268,7.50,7.50,0,0.553,6,6,27.9,0.304,72,4444444444444444444443444443333244433322443332224443222244422222
10000,31731,1,271,150,51.57,45,8,1.146,45,51.57,0,17,0,28,0,0,17,0,28,0,0,1.00,0.330,1.199,17.661,13.007,11.064,7.521,3.543,15.75,15.75,0,0.557,8,8,29.9,0.800,1034,4444444444444444444002444400002440000022400000224200022242222222
10000,31733,1,270,180,35.64,33,7,1.080,33,35.64,0,15,0,18,0,0,15,0,18,0,0,1.00,0.421,2.137,17.640,19.399,0.792,0.792,-0.000,0.71,22.50,0,0.670,7,7,36.4,0.194,657,4444444444444444000244000002200000222000222222222
10000,31741,1,264,187,31.79,30,7,1.060,30,31.79,0,17,0,13,0,0,17,0,13,0,0,1.00,0.535,0.000,5.053,12.641,0.000,0.000,0.000,38.50,38.50,0,0.709,0,8,-2.5,0.227,1725,4444444442224440000240000022000002200000222222222
10000,31743,1,263,157,44.56,44,7,1.013,44,44.56,0,12,0,32,0,0,12,0,32,0,0,1.00,0.269,2.928,11.655,20.370,0.558,0.000,0.558,7.11,8.25,0,0.599,6,7,33.2,0.224,619,4444444444444444244444200444200044422224442222244
10000,31753,1,256,183,31.10,30,7,1.037,30,31.10,0,16,0,14,0,0,16,0,14,0,0,1.00,0.514,0.058,8.029,12.702,0.000,0.000,0.000,25.83,27.75,0,0.717,6,7,47.2,0.145,391,4444444444424440000222000002000000220000222222222
10000,31755,1,255,170,35.64,33,7,1.080,33,35.64,0,15,0,18,0,0,15,0,18,0,0,1.00,0.421,1.920,12.864,18.384,2.069,1.067,1.002,21.04,25.25,0,0.670,6,7,38.1,0.167,341,4444444444444444000244000002200000222000222222222
10000,31757,2,254,140,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,15.222,26.188,0.076,0.000,0.076,6.15,8.25,0,0.553,7,7,12.7,0.529,143,4444444444444444444443444443333244433322443332224443222244422222
10000,31758,2,254,162,38.88,48,7,0.874,48,38.88,0,25,7,16,0,0,25,7,16,0,0,1.00,0.643,1.412,18.566,23.943,0.001,0.000,0.001,7.62,44.50,0,0.642,8,8,3.4,0.847,246,4444444444332244332224330222432222242222224222222
10000,31760,2,253,198,26.11,29,7,0.900,29,26.11,0,0,0,29,0,0,0,0,29,0,0,1.00,0.000,0.000,0.617,9.717,0.839,0.606,0.233,0.00,0.00,0,0.783,7,7,-2.4,0.947,112,4444444444444444444444000444400004400000040000000
10000,31763,1,251,165,36.56,39,7,0.937,47,44.06,0,37,0,10,0,0,32,0,7,0,0,1.00,0.875,2.815,18.145,22.246,0.000,0.000,0.000,7.04,27.00,0,0.662,8,8,25.8,0.784,345,4444222044222204222220220222022022200222220022222
10000,31764,1,250,178,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,2.955,16.376,33.581,0.033,0.000,0.033,34.75,34.75,0,0.713,7,8,18.8,0.418,486,4444444444004440000022000002200000222200222222222
10000,31768,1,247,176,31.44,30,7,1.048,30,31.44,0,17,0,13,0,0,17,0,13,0,0,1.00,0.541,1.063,16.192,22.544,0.024,0.000,0.024,37.00,37.00,0,0.713,7,8,20.2,0.416,595,4444444444004440000022000002200000222200222222222
10000,31769,1,247,241,16.74,14,8,1.195,14,16.74,0,0,0,14,0,0,0,0,14,0,0,1.00,0.000,0.000,5.255,5.043,9.991,6.234,3.757,0.00,0.00,0,0.978,8,8,12.6,0.954,18,4444444444400004400000040000000000000000000000000000000000000000
10000,31770,2,247,136,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,1.800,6.829,1.757,0.000,1.757,2.24,3.00,0,0.553,6,6,10.6,0.426,33,4444444444444444444443444443333244433322443332224443222244422222
10000,31771,1,246,199,14.83,14,7,1.060,28,29.67,0,13,0,15,0,0,2,0,12,0,0,1.00,0.135,0.000,4.945,18.682,0.006,0.000,0.006,21.00,21.00,0,1.000,8,8,20.2,0.866,1313,4444440444424040000200000000000000000000000000000
10000,31776,2,243,134,52.36,64,8,0.880,64,52.36,0,30,9,25,0,0,30,9,25,0,0,1.00,0.573,0.000,15.999,20.869,0.002,0.000,0.002,26.56,32.25,0,0.553,7,7,0.0,0.453,300,4444444444444442443333224433322244332222442222224222222242222222
10000,31778,2,241,133,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,3.879,18.799,0.289,0.000,0.289,3.50,3.50,0,0.553,6,7,11.0,0.458,41,4444444444444444444443444443333244433322443332224443222244422222
10000,31779,1,239,182,27.51,27,8,1.019,27,27.51,0,13,0,14,0,0,13,0,14,0,0,1.00,0.473,0.000,2.280,8.948,0.000,0.000,0.000,27.50,27.50,0,0.763,8,4,29.4,0.851,1325,4444444444400004400000004220000022200000222000002220000022000000
10000,31782,1,235,158,35.34,35,7,1.010,41,41.40,0,10,0,31,0,0,7,0,28,0,0,1.00,0.198,0.000,5.096,9.854,-0.000,0.000,-0.000,9.76,13.25,0,0.673,7,8,15.0,0.516,74,0444444044444404004440000444200044402224440222444
10000,31783,2,234,129,52.27,64,8,0.901,64,52.27,0,15,12,37,0,0,15,12,37,0,0,1.00,0.287,0.000,5.687,14.330,0.590,0.000,0.590,3.50,3.50,0,0.553,7,7,30.3,0.342,119,4444444444444444444443444443333244433322443332224443222244422222
10000,31785,1,231,163,31.79,30,7,1.060,30,31.79,0,17,0,13,0,0,17,0,13,0,0,1.00,0.535,1.020,14.996,14.102,2.429,2.429,0.000,17.55,24.50,0,0.709,8,5,14.8,0.904,1431,4444444442224440000240000022000002200000222222222
