id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
555,9,5,19,49,0,0,20,29,49,1,228667
556,14,10,21,31,18,0,13,0,31,1,446958
557,6,4,8,64,0,0,56,8,64,1,170208
558,5,2,9,64,0,28,36,0,64,1,100708
559,8,6,13,36,10,0,26,0,36,1,198500
560,12,4,17,64,64,0,0,0,64,1,374125
561,6,1,7,64,0,5,59,0,64,1,171167
562,11,7,16,64,57,0,7,0,64,1,340500
563,11,9,21,64,1,48,15,0,64,1,314250
564,5,2,6,64,0,0,64,0,64,1,113000
565,3,0,9,42,24,0,18,0,42,1,67708
566,5,1,8,63,37,10,13,3,63,1,105792
567,11,4,20,43,28,15,0,0,43,1,322875
568,4,1,8,64,22,0,0,42,64,1,85167
569,4,2,6,1,0,1,0,0,1,1,91542
570,8,2,14,0,0,0,0,0,0,0,217375
571,10,1,21,64,21,43,0,0,64,1,279542
572,5,0,5,64,13,0,0,51,64,1,117167
573,8,4,16,64,21,12,31,0,64,1,198375
574,5,0,5,64,0,0,0,64,64,1,100667
575,9,0,11,64,0,62,0,2,64,1,251458
576,7,1,18,64,47,4,13,0,64,1,175875
577,3,0,6,8,0,8,0,0,8,1,74708
578,6,1,7,64,64,0,0,0,64,1,184084
579,8,3,13,38,0,38,0,0,38,1,198542
580,13,13,16,64,36,9,0,19,64,1,413500
581,9,3,17,64,0,4,60,0,64,1,228875
582,4,2,5,22,0,22,0,0,22,1,95916
583,3,1,7,64,0,0,0,64,64,1,74167
584,8,4,10,64,64,0,0,0,64,1,199625
585,6,0,17,64,8,48,8,0,64,1,178583
586,9,9,11,63,5,46,12,0,63,1,228959
587,10,5,19,64,25,39,0,0,64,1,270875
588,4,0,7,64,0,64,0,0,64,1,84958
589,6,1,4,64,0,0,0,64,64,1,170417
590,5,1,7,64,0,0,31,33,64,1,104334
591,9,5,16,39,34,0,5,0,39,1,228708
592,4,2,10,64,12,0,0,52,64,1,84917
593,7,1,12,64,0,0,0,64,64,1,172208
594,8,3,10,64,33,27,4,0,64,1,198417
595,7,4,7,64,7,0,27,30,64,1,171958
596,8,4,15,64,0,32,14,18,64,1,198291
597,11,7,17,64,0,64,0,0,64,1,317333
598,7,3,10,64,64,0,0,0,64,1,172083
599,8,2,10,62,37,25,0,0,62,1,198208
600,9,3,14,64,5,24,0,35,64,1,232083
601,9,3,10,64,0,63,0,1,64,1,228708
602,9,5,9,44,30,14,0,0,44,1,239333
603,5,1,10,64,0,2,36,26,64,1,101542
604,3,0,7,64,64,0,0,0,64,1,66917
605,11,4,16,64,0,64,0,0,64,1,315708
606,11,9,19,64,1,63,0,0,64,1,312167
607,11,2,16,37,8,0,29,0,37,1,311750
608,6,3,11,64,64,0,0,0,64,1,173584
609,1,0,1,64,0,0,0,64,64,1,66375
610,7,1,10,19,0,0,19,0,19,1,179375
611,9,5,14,15,6,9,0,0,15,1,228625
612,7,0,9,64,7,1,56,0,64,1,189041
613,10,6,18,64,64,0,0,0,64,1,288416
614,8,2,16,64,64,0,0,0,64,1,198250
615,8,3,12,64,60,0,4,0,64,1,198042
616,13,8,25,8,1,0,2,5,6,0,415958
617,4,0,4,64,64,0,0,0,64,1,84833
618,6,4,4,64,0,0,64,0,64,1,170500
619,5,3,8,59,0,0,0,59,59,1,100708
620,5,0,11,44,44,0,0,0,43,0,104083
621,12,12,22,64,0,13,0,51,64,1,356333
622,6,2,11,64,55,9,0,0,64,1,170167
623,4,1,7,64,0,28,36,0,64,1,84875
624,11,9,17,64,36,0,28,0,64,1,333084
625,7,0,10,64,63,1,0,0,64,1,179584
626,4,1,7,18,0,0,18,0,18,1,84875
627,4,1,4,64,2,62,0,0,64,1,101084
628,9,5,11,48,0,0,38,10,48,1,228750
629,7,8,14,34,0,31,0,3,34,1,172250
630,9,2,14,45,10,29,6,0,45,1,232041
631,7,2,8,64,64,0,0,0,64,1,179875
632,9,5,14,53,0,52,1,0,53,1,234125
633,8,2,11,64,64,0,0,0,64,1,208166
634,14,12,19,64,0,64,0,0,64,1,474250
635,4,0,7,53,24,0,28,1,53,1,84625
636,6,3,13,64,0,0,17,47,64,1,170417
637,7,2,7,41,0,0,41,0,41,1,172458
638,6,3,15,64,4,23,9,28,64,1,170459
639,6,0,19,64,34,19,0,11,64,1,170625
640,8,4,9,64,64,0,0,0,64,1,199084
641,8,3,11,30,0,30,0,0,29,0,199292
642,6,2,10,64,53,2,0,9,64,1,170459
643,11,7,18,64,9,31,24,0,64,1,312666
644,2,0,3,0,0,0,0,0,0,0,64042
645,10,7,14,64,19,45,0,0,64,1,267958
646,12,6,22,64,63,0,1,0,64,1,367459
647,9,3,17,55,38,0,17,0,55,1,228625
648,7,3,12,64,64,0,0,0,64,1,175958
649,8,2,14,15,15,0,0,0,15,1,198500
650,6,3,5,24,0,17,7,0,17,0,170208
651,6,5,11,64,12,0,52,0,64,1,170417
652,6,2,9,64,62,0,2,0,64,1,178208
653,6,1,12,64,9,0,7,48,64,1,169958
654,4,0,7,19,8,0,11,0,19,1,84833
655,5,0,10,58,0,0,0,58,58,1,104750
656,7,2,13,22,22,0,0,0,22,1,171958
657,9,2,11,64,0,0,49,15,64,1,240000
658,7,2,13,14,0,11,3,0,14,1,171958
659,8,5,18,59,40,8,8,3,59,1,201959
660,9,6,16,64,0,64,0,0,64,1,228541
661,12,3,24,16,0,16,0,0,16,1,404041
662,12,9,21,64,31,0,0,33,64,1,378750
663,6,4,9,60,22,10,16,12,60,1,184167
664,7,1,13,64,12,0,37,15,64,1,179292
665,9,2,15,54,15,36,3,0,54,1,241833
666,5,1,11,28,0,28,0,0,28,1,100625
667,10,4,14,57,57,0,0,0,57,1,275125
668,4,0,5,64,0,0,64,0,64,1,84833
669,7,1,16,64,41,10,0,13,64,1,172000
670,2,0,1,64,0,0,0,64,64,1,68958
671,8,2,18,15,0,0,15,0,15,1,198292
672,7,6,7,51,0,45,0,6,51,1,175500
673,4,0,5,64,29,0,16,19,64,1,84833
674,8,4,16,9,9,0,0,0,9,1,203541
675,8,3,16,27,9,9,0,9,18,0,217583
676,6,1,9,64,64,0,0,0,64,1,170334
677,6,1,5,56,0,56,0,0,56,1,173750
678,7,1,12,64,0,44,20,0,64,1,172000
679,7,1,11,64,9,55,0,0,64,1,172042
680,6,1,12,37,0,0,37,0,37,1,169917
681,2,0,2,64,0,64,0,0,64,1,63792
682,6,3,15,64,0,42,22,0,64,1,170125
683,11,9,19,62,0,0,48,14,62,1,315542
684,10,2,15,64,64,0,0,0,64,1,270791
685,11,5,17,35,0,12,23,0,35,1,318958
686,11,4,19,30,0,30,0,0,30,1,311916
687,6,2,9,10,5,0,5,0,10,1,169958
688,6,1,8,64,2,0,37,25,64,1,170333
689,10,7,19,64,19,0,45,0,64,1,275375
690,12,7,18,64,0,0,48,16,64,1,369583
691,8,5,13,27,0,0,0,27,27,1,204000
692,12,15,24,30,16,14,0,0,30,1,382083
693,4,1,5,35,23,0,12,0,35,1,87209
694,11,8,12,64,64,0,0,0,64,1,320750
695,4,0,7,64,56,8,0,0,64,1,87084
696,11,13,20,30,1,0,23,6,30,1,326333
697,16,19,28,64,0,0,64,0,64,1,587250
698,4,1,4,61,54,7,0,0,61,1,87291
699,10,12,13,1,0,1,0,0,1,1,275000
700,8,5,11,64,47,13,4,0,64,1,209250
701,7,0,14,64,34,30,0,0,64,1,176959
702,4,1,4,64,61,0,3,0,64,1,87250
703,7,2,15,64,35,5,24,0,64,1,181042
704,11,11,12,0,0,0,0,0,0,0,324542
705,3,0,4,57,29,0,28,0,57,1,68833
706,13,7,20,64,0,0,47,17,64,1,429959
707,4,0,7,64,17,47,0,0,64,1,87125
708,10,6,21,64,0,63,1,0,64,1,275000
709,8,2,17,18,0,0,18,0,18,1,207000
710,3,0,2,64,0,0,64,0,64,1,69250
711,8,4,19,0,0,0,0,0,0,0,203958
712,6,4,14,64,40,18,6,0,64,1,175125
713,10,3,12,64,0,61,3,0,64,1,274875
714,8,5,12,33,1,32,0,0,32,0,203875
715,7,1,13,64,64,0,0,0,64,1,180125
716,10,4,21,64,22,12,0,30,64,1,281417
717,10,11,19,33,0,9,24,0,33,1,274792
718,9,5,17,14,14,0,0,0,14,1,234958
719,6,4,7,35,0,32,3,0,35,1,175250
720,11,10,19,35,0,0,0,35,35,1,320833
721,9,0,14,51,1,6,44,0,51,1,234875
722,7,4,12,64,4,37,23,0,64,1,180334
723,16,11,22,63,8,0,9,46,63,1,595791
724,11,8,15,64,0,64,0,0,64,1,324417
725,11,7,18,64,41,0,23,0,64,1,350584
726,5,1,12,64,41,0,23,0,64,1,103500
727,9,4,12,64,13,34,17,0,64,1,238667
728,7,1,9,44,0,11,33,0,44,1,176917
729,6,3,11,39,0,6,33,0,39,1,175250
730,13,9,16,44,4,0,33,7,44,1,416750
731,8,2,14,48,28,0,20,0,48,1,205625
732,10,3,14,64,0,2,2,60,64,1,278500
733,6,2,5,10,10,0,0,0,10,1,174958
734,12,14,20,25,25,0,0,0,25,1,374000
735,5,2,6,64,0,47,17,0,64,1,103958
736,8,2,13,62,0,22,3,37,62,1,204000
737,5,4,7,64,2,0,62,0,64,1,103875
738,13,19,26,64,21,0,18,25,64,1,419042
739,12,4,21,37,0,14,0,23,37,1,366583
740,5,2,7,64,53,0,0,11,64,1,103583
741,7,1,11,64,64,0,0,0,64,1,177583
742,7,1,7,64,64,0,0,0,64,1,176833
743,7,1,9,58,14,0,0,44,58,1,176708
744,8,5,18,0,0,0,0,0,0,0,208959
745,7,1,9,64,0,0,64,0,64,1,176583
746,4,1,6,64,64,0,0,0,64,1,87292
747,10,3,14,64,23,0,37,4,64,1,278584
748,5,1,13,0,0,0,0,0,0,0,103500
749,8,3,12,64,0,62,2,0,64,1,203875
750,5,1,4,56,0,24,32,0,56,1,107042
751,6,4,12,44,30,0,0,14,44,1,175125
752,2,0,2,54,54,0,0,0,54,1,65583
753,8,3,19,47,28,9,0,10,47,1,203917
754,5,0,8,64,0,36,20,8,64,1,103458
755,12,5,13,36,9,23,0,4,36,1,376625
756,6,2,9,3,0,3,0,0,3,1,175167
757,7,2,12,32,0,32,0,0,32,1,188500
758,8,5,14,64,0,64,0,0,64,1,203917
759,6,0,17,64,19,0,15,30,64,1,175125
760,9,5,17,64,42,0,15,7,64,1,235125
761,6,1,13,57,0,0,57,0,57,1,175000
762,11,9,15,64,0,0,58,6,64,1,330667
763,7,2,19,59,4,18,0,37,59,1,176792
764,10,4,14,64,17,23,24,0,64,1,284917
765,8,3,18,58,21,5,32,0,58,1,218541
766,7,4,12,8,8,0,0,0,8,1,189333
767,11,7,22,64,61,0,0,3,64,1,324291
768,6,1,9,59,59,0,0,0,59,1,175042
769,4,0,8,64,0,0,2,62,64,1,87292
770,15,15,18,64,47,10,7,0,64,1,554792
771,6,1,5,44,20,0,0,24,44,1,175083
772,6,2,8,64,0,0,35,29,64,1,178417
773,12,9,19,53,0,53,0,0,53,1,376750
774,2,2,2,64,64,0,0,0,64,1,65625
775,7,0,13,64,16,48,0,0,64,1,180083
776,6,3,4,64,43,21,0,0,64,1,175208
777,9,3,20,60,26,24,10,0,60,1,235083
778,4,2,6,53,26,9,0,18,53,1,87250
779,9,5,11,63,39,0,24,0,63,1,235209
780,7,3,12,12,0,11,0,1,12,1,176666
781,9,8,10,0,0,0,0,0,0,0,235084
782,7,3,8,60,20,0,0,40,60,1,176875
783,8,4,9,64,64,0,0,0,64,1,213500
784,6,0,11,45,21,0,24,0,45,1,175125
785,5,1,4,64,0,0,13,51,64,1,103250
786,5,3,7,64,16,0,0,48,64,1,103500
787,9,4,15,64,64,0,0,0,64,1,238584
788,7,3,11,48,35,13,0,0,48,1,176750
789,6,2,11,63,35,20,8,0,63,1,175083
790,9,5,15,64,52,0,12,0,64,1,235000
791,12,9,20,61,16,45,0,0,61,1,370083
792,8,6,13,64,46,12,6,0,64,1,204000
793,8,3,16,53,0,18,35,0,53,1,203917
794,12,6,21,42,0,0,23,19,42,1,369917
795,5,1,8,58,0,17,0,41,58,1,122584
796,6,3,8,64,64,0,0,0,64,1,186250
797,9,6,13,26,26,0,0,0,26,1,235125
798,9,3,14,64,30,0,0,34,64,1,234958
799,6,2,9,64,0,11,25,28,64,1,175125
800,4,1,5,64,7,0,57,0,64,1,88709
801,7,3,11,64,35,29,0,0,64,1,176917
802,12,5,19,64,0,64,0,0,64,1,378208
803,3,0,3,64,0,0,42,22,64,1,68750
804,7,2,9,64,13,0,51,0,64,1,177042
805,6,3,9,18,0,0,18,0,18,1,175292
806,6,4,10,64,0,12,0,52,64,1,175250
807,7,2,18,64,64,0,0,0,64,1,177042
808,5,2,11,64,51,13,0,0,64,1,109667
809,16,7,15,64,64,0,0,0,64,1,587458
810,4,2,9,64,38,23,0,3,64,1,87166
811,5,3,7,64,61,0,0,3,64,1,103750
812,6,4,11,22,2,19,0,1,22,1,175292
813,11,11,17,64,0,30,34,0,64,1,321083
814,5,1,4,64,4,30,0,30,64,1,103458
815,7,0,10,64,11,0,48,5,64,1,177792
816,7,2,15,64,11,53,0,0,64,1,176875
817,8,4,18,46,44,2,0,0,46,1,204500
818,11,7,19,64,49,10,5,0,64,1,346292
819,12,7,17,64,55,0,5,4,64,1,366875
820,5,0,9,64,64,0,0,0,64,1,103541
821,6,3,11,64,4,0,0,60,64,1,175542
822,7,0,15,64,42,20,2,0,64,1,181166
823,9,6,12,47,17,25,3,2,47,1,235250
824,7,5,7,31,5,0,0,26,30,0,176917
825,7,2,21,64,0,40,24,0,64,1,177417
826,7,1,11,64,18,0,46,0,64,1,176916
827,7,3,12,64,34,0,0,30,64,1,177000
828,7,2,15,46,0,17,0,29,46,1,177042
829,7,1,6,48,48,0,0,0,48,1,176750
830,7,3,14,9,0,0,9,0,4,0,176709
831,12,3,24,34,34,0,0,0,34,1,368042
832,14,13,27,63,27,31,5,0,63,1,465959
833,6,1,8,64,0,0,0,64,64,1,175459
834,8,5,20,48,39,9,0,0,48,1,204875
835,8,3,9,15,8,0,0,7,15,1,206416
836,10,2,20,64,0,0,64,0,64,1,275167
837,13,5,21,0,0,0,0,0,0,0,418125
838,5,1,6,64,29,21,12,2,64,1,103500
839,6,3,5,61,0,0,61,0,61,1,175375
840,9,4,13,64,47,0,17,0,64,1,247041
841,8,0,9,23,12,11,0,0,23,1,204583
842,10,4,16,64,0,15,49,0,64,1,275125
843,12,8,25,64,64,0,0,0,64,1,377042
844,8,3,8,64,64,0,0,0,64,1,206875
845,8,1,12,64,64,0,0,0,64,1,217833
846,10,7,22,64,22,19,23,0,64,1,288834
847,3,0,3,64,0,16,0,48,64,1,72584
848,8,3,15,34,0,0,34,0,34,1,216000
849,6,2,13,64,24,0,0,40,64,1,188458
850,5,1,4,61,0,0,52,9,61,1,111792
851,2,0,3,64,40,24,0,0,64,1,69000
852,8,3,12,2,0,0,0,2,2,1,214875
853,8,3,18,61,50,0,11,0,61,1,225041
854,3,1,3,64,0,0,40,24,64,1,73000
855,8,2,10,64,20,37,0,7,64,1,239750
856,11,5,21,64,21,7,25,11,64,1,325666
857,11,11,17,7,0,7,0,0,7,1,329417
858,19,17,30,64,64,0,0,0,64,1,838792
859,9,4,17,18,18,0,0,0,18,1,238125
860,13,9,18,26,12,0,0,14,26,1,407250
861,5,0,11,53,53,0,0,0,53,1,102167
862,4,3,5,33,18,15,0,0,33,1,92667
863,6,2,7,46,27,19,0,0,46,1,183584
864,7,4,13,64,59,0,5,0,64,1,185584
865,16,20,25,64,0,33,11,20,64,1,630541
866,8,4,9,47,45,0,2,0,47,1,228667
867,6,0,9,62,28,22,0,12,62,1,183583
868,3,0,7,0,0,0,0,0,0,0,91791
869,10,6,14,64,38,1,0,25,64,1,300250
870,4,1,5,64,52,8,0,4,64,1,104083
871,5,1,8,64,64,0,0,0,64,1,106042
872,8,7,8,64,0,0,64,0,64,1,206917
873,9,9,17,64,64,0,0,0,64,1,246417
874,3,0,6,64,0,0,16,48,64,1,84709
875,7,3,10,64,16,0,14,34,64,1,197041
876,7,2,9,64,0,6,10,48,64,1,172709
877,4,0,6,64,0,34,30,0,64,1,85417
878,9,2,11,64,36,25,0,3,64,1,229292
879,7,4,13,9,9,0,0,0,9,1,176625
880,7,3,14,64,49,0,15,0,64,1,173167
881,12,5,18,64,17,19,28,0,64,1,361625
882,5,3,7,64,56,8,0,0,64,1,101375
883,7,0,4,49,49,0,0,0,49,1,176417
884,10,3,17,47,0,23,24,0,47,1,270208
885,7,3,12,64,0,0,64,0,64,1,176500
886,8,5,13,63,0,26,37,0,63,1,200084
887,8,3,11,59,0,39,0,20,59,1,241208
888,5,0,8,58,0,58,0,0,58,1,121250
889,13,8,18,52,0,0,52,0,52,1,500000
890,4,0,3,64,0,0,0,64,64,1,89667
891,10,6,24,31,5,26,0,0,27,0,273541
892,7,3,14,42,0,0,42,0,42,1,180916
893,8,4,12,64,0,63,0,1,64,1,214625
894,6,1,8,64,0,0,0,64,64,1,188417
895,12,9,16,14,4,10,0,0,14,1,382750
896,5,1,5,64,8,0,56,0,64,1,122125
897,10,8,11,58,30,28,0,0,58,1,304666
898,9,5,11,64,0,0,64,0,64,1,256125
899,9,5,17,64,0,37,27,0,64,1,255708
900,11,3,24,57,0,40,17,0,57,1,324541
901,13,5,28,0,0,0,0,0,0,0,414416
902,9,7,14,7,0,0,6,1,7,1,236500
903,7,2,12,58,0,0,58,0,58,1,183167
904,8,2,14,48,29,0,19,0,48,1,199000
905,10,2,16,64,0,0,0,64,64,1,277208
906,8,1,15,2,0,2,0,0,2,1,198125
907,9,10,10,54,54,0,0,0,54,1,254209
908,9,5,11,64,0,27,0,37,64,1,241875
909,7,2,13,38,0,0,38,0,38,1,172209
910,6,3,9,64,13,21,0,30,64,1,178250
911,9,6,17,55,31,6,11,7,55,1,229250
912,5,2,5,64,0,0,0,64,64,1,105542
913,9,1,15,64,0,0,64,0,64,1,260500
914,11,11,20,60,37,15,8,0,60,1,332333
915,14,9,17,64,64,0,0,0,64,1,490125
916,9,6,17,0,0,0,0,0,0,0,231958
917,11,11,19,33,32,0,1,0,33,1,334500
918,8,3,15,41,0,24,0,17,41,1,225917
919,2,0,1,64,64,0,0,0,64,1,84417
920,8,7,16,0,0,0,0,0,0,0,207583
921,3,0,8,18,18,0,0,0,18,1,70208
922,9,3,16,64,30,10,24,0,64,1,234000
923,10,5,13,64,64,0,0,0,64,1,283250
924,8,2,13,64,0,20,25,19,64,1,198375
925,8,1,23,36,1,28,7,0,29,0,283125
926,11,7,14,64,7,54,3,0,64,1,313041
927,0,0,0,0,0,0,0,0,0,0,541
928,6,0,5,34,0,0,0,34,34,1,180250
929,7,3,7,64,24,0,0,40,64,1,174083
930,10,6,16,64,51,10,0,3,64,1,267875
931,4,1,7,21,4,0,0,17,21,1,85416
932,8,3,20,64,14,4,7,39,64,1,198416
933,5,1,8,64,30,0,0,34,64,1,101000
934,5,2,10,64,24,0,40,0,64,1,100583
935,10,1,18,42,21,0,6,15,42,1,267375
936,12,8,20,64,16,27,21,0,64,1,356792
937,6,2,6,18,0,18,0,0,18,1,170375
938,8,4,17,64,0,64,0,0,64,1,198458
939,6,1,4,64,64,0,0,0,64,1,170208
940,11,7,26,64,0,3,61,0,64,1,312291
941,3,0,3,64,38,0,0,26,64,1,157417
942,2,0,4,64,15,0,0,49,64,1,67208
943,6,3,8,64,23,23,0,18,64,1,181750
944,3,1,8,7,0,0,0,7,7,1,130500
945,9,5,14,64,64,0,0,0,64,1,246166
946,6,1,13,54,27,27,0,0,54,1,170375
947,14,9,17,64,0,23,0,41,64,1,447125
948,9,3,14,38,0,9,29,0,38,1,228833
949,12,8,20,23,0,23,0,0,23,1,357917
950,7,0,15,64,0,0,0,64,64,1,172292
951,12,3,21,64,0,25,37,2,64,1,369166
952,7,5,10,64,0,36,20,8,64,1,172042
953,10,5,15,64,3,0,15,46,64,1,269792
954,9,3,10,64,0,21,43,0,64,1,228917
955,8,6,11,64,0,0,61,3,64,1,211083
956,6,1,9,64,0,0,0,64,64,1,170250
957,4,0,8,64,0,25,0,39,64,1,84917
958,10,7,14,64,14,0,28,22,64,1,267500
959,6,3,9,64,32,32,0,0,64,1,170333
960,6,1,4,64,64,0,0,0,64,1,185625
961,10,6,12,64,0,64,0,0,64,1,289875
962,12,9,16,64,0,0,47,17,64,1,380459
963,10,5,19,8,0,8,0,0,8,1,292208
964,3,0,3,12,0,12,0,0,12,1,129500
965,16,9,24,10,0,10,0,0,10,1,582583
966,9,5,17,44,0,40,0,4,44,1,228667
967,7,3,12,45,0,0,27,18,45,1,184083
968,6,0,13,53,0,11,18,24,53,1,177333
969,4,3,4,40,0,40,0,0,40,1,84917
970,5,0,8,61,0,61,0,0,61,1,106834
971,8,2,16,18,0,0,0,18,18,1,198333
972,11,9,13,53,53,0,0,0,53,1,331083
973,10,8,13,64,58,0,0,6,64,1,272375
974,9,6,15,25,22,3,0,0,24,0,228625
975,11,5,18,64,0,29,2,33,64,1,312042
976,10,6,14,64,30,0,0,34,64,1,267333
977,4,1,8,46,5,16,0,25,46,1,84833
978,14,9,22,64,0,0,33,31,64,1,453500
979,7,6,3,8,0,8,0,0,4,0,172000
980,13,5,16,64,19,4,14,27,64,1,414250
981,9,4,10,64,61,0,0,3,64,1,232125
982,16,11,21,64,64,0,0,0,64,1,571417
983,7,4,7,58,3,0,51,4,58,1,184125
984,2,0,3,64,0,64,0,0,64,1,64459
985,8,3,17,64,49,1,0,14,64,1,198417
986,10,4,17,63,7,0,56,0,63,1,270750
987,4,0,7,64,0,0,0,64,64,1,84917
988,9,6,12,24,0,24,0,0,24,1,243292
989,7,2,14,64,32,32,0,0,64,1,171875
990,4,4,7,49,0,0,12,37,49,1,84917
991,8,4,10,64,0,0,0,64,64,1,201542
992,8,5,16,49,41,1,0,7,48,0,205292
993,11,8,13,64,0,64,0,0,64,1,315792
994,3,0,6,57,6,0,15,36,57,1,138416
995,7,2,11,13,13,0,0,0,13,1,172041
996,4,0,7,64,47,17,0,0,64,1,98000
997,3,0,7,42,0,42,0,0,42,1,129375
998,16,11,23,31,7,0,24,0,31,1,581041
999,8,3,15,26,0,0,26,0,26,1,198250
1000,7,1,11,64,29,33,0,2,64,1,172084
1001,9,5,14,49,0,2,0,47,47,0,246292
1002,9,3,15,64,12,16,30,6,64,1,250250
1003,8,5,9,64,0,0,0,64,64,1,227542
1004,8,5,13,64,64,0,0,0,64,1,213334
1005,2,0,7,64,18,0,0,46,64,1,70583
1006,12,9,15,64,0,0,64,0,64,1,363542
1007,6,1,10,64,0,33,31,0,64,1,170166
1008,6,2,13,64,0,15,49,0,64,1,187750
1009,11,4,25,64,47,17,0,0,64,1,338708
1010,13,11,20,29,0,0,0,29,29,1,445750
1011,7,1,15,64,0,0,0,64,64,1,179417
1012,9,2,14,64,6,9,49,0,64,1,238625
1013,6,3,9,15,13,0,0,2,15,1,181167
1014,9,3,12,63,20,2,41,0,63,1,242833
1015,7,0,11,64,64,0,0,0,64,1,193125
1016,7,2,12,64,15,0,49,0,64,1,179875
1017,8,2,15,35,0,18,0,17,35,1,210709
1018,6,2,8,64,39,0,25,0,64,1,182666
1019,5,0,7,64,6,35,23,0,64,1,105750
1020,3,0,4,64,15,0,49,0,64,1,137250
1021,3,0,8,64,0,40,24,0,64,1,142250
1022,14,9,21,64,0,26,38,0,64,1,485750
1023,6,1,9,64,0,0,64,0,64,1,189750
1024,7,1,8,57,16,0,41,0,57,1,186833
1025,7,4,4,61,0,30,1,30,61,1,175583
1026,5,1,10,64,64,0,0,0,64,1,104208
1027,10,5,15,64,63,0,1,0,64,1,273000
1028,13,6,15,16,0,0,10,6,10,0,437667
1029,11,7,15,64,18,0,0,46,64,1,340792
1030,9,7,12,64,2,0,0,62,64,1,239625
1031,7,2,10,59,59,0,0,0,59,1,179250
1032,9,4,20,59,0,45,2,12,59,1,236541
1033,7,3,11,46,12,10,1,23,46,1,181875
1034,8,0,9,64,64,0,0,0,64,1,198292
1035,14,6,22,64,41,22,1,0,64,1,482709
1036,9,0,8,64,64,0,0,0,64,1,253583
1037,6,3,6,64,0,50,14,0,64,1,172125
1038,4,1,8,41,0,41,0,0,41,1,89542
1039,10,6,17,64,47,17,0,0,64,1,270709
1040,4,0,7,50,46,0,0,4,50,1,88667
1041,8,3,14,64,58,0,0,6,64,1,216125
1042,6,3,11,36,18,0,18,0,36,1,171125
1043,8,4,11,62,15,25,22,0,62,1,209583
1044,6,1,13,57,0,19,38,0,57,1,173167
1045,9,6,10,35,19,16,0,0,33,0,235666
1046,9,5,13,56,47,0,1,8,55,0,235375
1047,9,4,14,16,0,0,16,0,16,1,235000
1048,4,0,7,64,0,9,21,34,64,1,87500
1049,2,0,3,64,0,0,64,0,64,1,65875
1050,11,7,18,64,58,0,6,0,64,1,321084
1051,7,4,13,11,4,5,2,0,6,0,180500
1052,10,6,11,63,0,52,11,0,63,1,275083
1053,9,3,11,64,0,40,11,13,64,1,235209
1054,6,2,10,28,2,0,20,6,27,0,180709
1055,5,1,5,64,38,0,0,26,64,1,104208
1056,5,2,6,64,0,0,64,0,64,1,103458
1057,11,6,18,43,20,0,0,23,43,1,345500
1058,7,3,10,40,0,20,0,20,40,1,185500
1059,7,3,11,34,20,0,14,0,34,1,190333
1060,7,1,11,34,0,0,34,0,34,1,190250
1061,4,0,5,64,46,18,0,0,64,1,99000
1062,7,0,10,60,0,0,55,5,60,1,187417
1063,9,4,17,64,9,22,0,33,64,1,244167
1064,4,2,7,63,63,0,0,0,63,1,87375
1065,10,5,17,64,40,14,10,0,64,1,301125
1066,7,0,8,64,0,64,0,0,64,1,184292
1067,3,0,4,64,0,0,64,0,64,1,133583
1068,7,1,10,42,3,16,23,0,42,1,192625
1069,4,0,8,64,37,0,27,0,64,1,93959
1070,11,8,16,49,0,0,0,49,49,1,335209
1071,5,1,6,64,0,14,50,0,64,1,105041
1072,11,9,12,32,32,0,0,0,32,1,343708
1073,5,2,5,64,5,23,0,36,64,1,101000
1074,7,3,10,16,0,0,0,16,16,1,172500
1075,10,6,16,24,24,0,0,0,24,1,295166
1076,6,3,11,57,19,0,38,0,57,1,181125
1077,16,13,26,34,0,32,2,0,32,0,579292
1078,7,2,13,43,0,0,0,43,43,1,174708
1079,3,1,7,64,0,64,0,0,64,1,130875
1080,10,3,12,64,0,20,44,0,64,1,267208
1081,8,3,12,64,0,64,0,0,64,1,198375
1082,3,0,4,64,12,0,0,52,64,1,129708
1083,11,5,16,60,56,4,0,0,60,1,312833
1084,7,2,10,64,50,0,0,14,64,1,172166
1085,10,8,11,58,0,58,0,0,58,1,267750
1086,11,4,14,0,0,0,0,0,0,0,325542
1087,7,5,9,64,50,14,0,0,64,1,172583
1088,10,6,14,17,17,0,0,0,17,1,279833
1089,11,9,15,62,0,16,46,0,62,1,318250
1090,6,1,11,40,28,0,0,12,40,1,170875
1091,9,5,9,64,51,13,0,0,64,1,230291
1092,7,1,15,54,9,7,38,0,54,1,172208
1093,9,5,15,7,0,0,7,0,6,0,242667
1094,10,5,19,64,32,29,0,3,64,1,284208
1095,13,5,15,58,39,0,1,18,58,1,406167
1096,4,0,5,34,12,22,0,0,34,1,84959
1097,9,5,14,64,0,56,8,0,64,1,238250
1098,12,6,20,64,64,0,0,0,64,1,376667
1099,8,4,12,64,31,11,22,0,64,1,198375
1100,7,1,10,48,0,39,9,0,48,1,178375
1101,8,0,12,64,64,0,0,0,64,1,198375
1102,8,5,15,39,11,28,0,0,39,1,212750
1103,7,4,19,64,0,29,0,35,64,1,179917
1104,8,2,14,64,64,0,0,0,64,1,215250
1105,11,2,13,64,1,63,0,0,64,1,334875
1106,11,2,18,64,50,13,0,1,64,1,335917
1107,14,10,27,64,20,0,41,3,64,1,481167
