step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
89000,8136,2222,44601,80694,72968,35428,665,17810,69,0,246171,2229877,33103.828,20746.174,0.9185,6614.096,0.053,0.863,0.038,0.046,0.486,0.392,138,0.0793,0.6231,0.071,26.0,45.6,77.1,36.55,3.97,10.58,0.23,21.77,6.70,1.321,0.214,0.285,0.292,7.923,0.193,0.0036,93,390,574,5583,83,21,0.461,2701,182,1772,6182,809,2122,5205,5.75,12.86,20302,16.7991,65393,19480,206131,1544.1,-0.0,902580,9.343,2616370.561,5.34e-15,0.00038,32.05,25119,22.060,2.554,19.031,0.475,22.090,3845,1212,3079,0.1810,0.997,1.041,2.000,1.289,0.975,1.498,7096.193,12705.798,15963.144,7080.262,16674.519,9305.084,516.504,4310.490,0.439,0.515,0.514,0.442,0.349,0.480,57043,14057,0.5227,0.1590,0.2329,0.9999,0.0223,0.0353,0.4887,0.9327,0.8615,0.1580,0.0335,0.0587,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,5883,0.9992,0.7752,0.7716,0.9994,0.0224,0.0353,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2686,4.9861,4.7849,0.0437,0.0191,0.0170,0.033,0.037,0.019,0.030,656,0.0310,0.0065,0.0034,0.00189,0.00073,0.00065,24.75,25.68,26.29,1675.5614,0.1162,23.8538,4.1688,5.1744,1139866,1459458,1.0580,0.0717,1658.8,1675.5614,21.14,0,0,0,0,0,0,4893,14132.078,12898.355,0.9623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-16,10888.9,4.1998,2.2619,25.108,248.341,134.422,113.002,6810.4
90000,7109,1883,42933,78000,68980,34602,465,18869,63,0,272971,2121923,30325.009,23396.399,0.9726,6803.043,0.053,0.869,0.037,0.041,0.471,0.396,102,0.0972,0.6098,0.080,26.0,47.7,80.9,36.26,4.14,11.17,0.28,20.67,6.64,1.378,0.230,0.308,0.316,7.493,0.164,0.0040,98,424,563,6297,84,24,0.463,2659,695,1212,5202,1082,1300,4727,9.50,15.64,18818,15.6413,65387,20318,208388,1699.7,-0.0,906181,9.666,2616370.561,1.32e-14,0.00007,15.85,26793,23.138,2.549,20.168,0.420,23.165,3405,776,2928,0.1338,0.999,1.094,2.000,1.360,0.981,1.505,5719.851,11335.872,16637.570,5713.684,14776.798,11117.379,646.163,4829.814,0.465,0.476,0.476,0.480,0.349,0.437,59915,12517,0.6040,0.1434,0.1927,1.0000,0.0254,0.0398,0.4910,0.7858,0.8440,0.1702,0.0440,0.0563,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,5008,0.9995,0.7011,0.7725,0.9996,0.0254,0.0398,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0685,5.0089,4.9260,0.0404,0.0288,0.0264,0.060,0.044,0.029,0.070,1492,0.0590,0.0062,0.0053,0.00162,0.00045,0.00043,25.15,25.55,26.19,1714.3103,0.1269,20.6019,5.4127,4.2528,1141295,1459171,0.5976,0.0126,1624.9,1714.3103,21.22,0,0,0,0,0,0,6011,16593.356,15083.453,0.9513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-15,10647.0,3.9103,2.4469,25.335,230.326,126.361,104.684,6091.3
91000,8145,2343,39840,69073,58892,28643,590,14744,107,0,208121,2291630,27931.328,18540.529,0.9967,5576.458,0.041,0.888,0.026,0.045,0.499,0.379,165,0.0797,0.6403,0.066,24.0,35.0,74.9,31.04,2.91,9.66,0.25,18.21,6.19,1.506,0.215,0.223,0.227,7.656,0.169,0.0031,97,430,486,6176,50,22,0.323,3181,345,1104,6696,1364,974,5807,5.75,13.25,19732,16.0549,65257,22585,210009,1606.7,-0.0,906456,8.527,2616370.561,3.13e-14,0.00005,12.95,29607,24.882,2.528,21.556,0.798,24.909,2977,1032,4136,0.1393,0.999,1.479,2.000,1.441,0.971,1.686,3604.549,13431.921,12858.032,3608.900,17040.855,7927.517,438.565,4597.990,0.475,0.416,0.534,0.412,0.243,0.455,62484,13537,0.6147,0.1579,0.2092,1.0000,0.0220,0.0297,0.5138,0.9318,0.9672,0.1708,0.0291,0.0330,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,2531,0.9994,0.8482,0.8939,0.9995,0.0220,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7637,5.0920,4.7862,0.0465,0.0236,0.0200,0.045,0.031,0.043,0.052,1527,0.0855,0.0074,0.0033,0.00156,0.00028,0.00057,22.80,25.56,27.35,1423.4963,0.1031,20.6746,4.6323,3.8943,1141634,1458139,0.9372,0.1456,1842.3,1423.4963,16.59,0,0,0,0,0,0,6358,12964.071,11572.960,0.9548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,10506.2,4.0137,2.4651,25.067,214.308,115.791,97.227,7381.4
92000,8751,2444,47091,91715,78454,43900,724,16035,172,0,233800,2774199,35923.235,21838.039,0.9894,7379.882,0.052,0.861,0.040,0.047,0.527,0.358,185,0.0805,0.6456,0.065,22.2,32.0,71.2,29.30,2.52,9.40,0.13,17.25,5.99,1.538,0.227,0.187,0.190,7.791,0.170,0.0029,90,437,574,7721,123,20,0.221,3233,164,848,7739,1487,994,6270,6.00,12.48,18548,16.0134,65258,20580,209214,2143.8,-0.0,907711,9.673,2616370.561,1.25e-15,0.00004,29.72,41300,29.005,2.346,25.617,1.042,29.036,3129,1298,4324,0.1671,0.987,1.810,2.000,1.503,0.936,1.743,5646.085,17129.474,15832.796,5645.777,21824.544,7941.754,1089.744,5426.659,0.514,0.443,0.558,0.529,0.325,0.492,61927,17903,0.5919,0.1555,0.2121,0.9999,0.0211,0.0279,0.5318,0.8943,0.9831,0.1601,0.0398,0.0220,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,2806,0.9995,0.7255,0.8931,0.9996,0.0211,0.0279,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7953,4.9714,4.5053,0.0496,0.0139,0.0120,0.026,0.021,0.025,0.026,1516,0.0842,0.0058,0.0032,0.00161,0.00041,0.00071,24.74,27.74,27.93,1692.7161,0.0941,27.5286,4.1494,5.5232,1141603,1457742,1.7097,0.2812,1767.0,1692.7161,20.13,0,0,0,0,0,0,8053,14458.157,12823.293,0.9536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,10556.4,4.0034,2.3513,23.758,276.100,149.393,126.698,7390.4
93000,7606,2242,42746,77665,65581,34188,731,13818,172,0,201742,2536834,29891.461,18957.854,0.9904,6470.080,0.050,0.864,0.036,0.049,0.523,0.362,110,0.0852,0.6564,0.052,19.9,32.0,67.4,28.24,2.86,8.82,0.19,16.37,6.26,1.502,0.211,0.221,0.229,7.951,0.190,0.0028,90,424,522,8570,89,20,0.358,2802,44,1684,5878,131,1342,6133,7.75,14.11,20246,16.6835,65202,21112,208963,1343.5,-0.0,906953,8.419,2616370.561,2.26e-14,0.00002,7.39,34675,25.634,2.371,22.576,0.688,25.660,2530,1105,3971,0.1664,0.999,1.583,2.000,1.403,0.986,1.709,4661.887,14642.867,12754.124,4691.172,18916.245,6802.344,789.167,4896.262,0.500,0.476,0.548,0.463,0.314,0.466,62286,19304,0.6653,0.0840,0.1768,0.9999,0.0253,0.0280,0.4908,1.0879,1.0265,0.1801,0.0373,0.0334,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,1831,0.9995,0.9379,0.9238,0.9994,0.0253,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9466,5.1250,4.7093,0.0518,0.0304,0.0270,0.039,0.039,0.022,0.032,1135,0.0718,0.0048,0.0029,0.00197,0.00037,0.00084,25.53,25.96,27.50,1564.7229,0.0864,23.6682,3.7683,4.6509,1141666,1458123,2.1395,0.3012,1835.7,1564.7229,17.88,0,0,0,0,0,0,7631,12487.774,10999.184,0.9534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.03e-16,11044.6,4.1709,2.3059,20.192,229.037,122.645,108.318,5464.3
94000,8037,2187,53347,96627,84792,42582,698,17326,103,0,247358,2675247,37739.123,22413.084,0.9506,7716.996,0.048,0.875,0.041,0.037,0.494,0.387,194,0.0930,0.6538,0.051,24.0,41.5,66.6,32.87,4.02,10.78,0.12,17.96,6.32,1.386,0.234,0.335,0.343,7.551,0.171,0.0031,86,371,663,7114,147,23,0.366,3134,56,1447,6534,358,2182,5497,8.75,15.80,22844,19.4495,65250,18444,205898,2057.4,-0.0,902903,9.451,2616370.561,4.63e-15,0.00005,25.94,36202,24.875,2.377,21.881,0.617,24.903,3660,969,3408,0.1712,0.999,1.060,2.000,1.227,0.980,1.672,8072.613,17765.460,14242.343,8072.760,23141.016,8491.770,1178.300,5026.018,0.468,0.477,0.519,0.403,0.374,0.491,58574,22417,0.6159,0.1219,0.2314,0.9998,0.0227,0.0340,0.4670,1.0356,0.9341,0.1856,0.0358,0.0363,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,5166,0.9995,0.8783,0.8292,0.9991,0.0227,0.0340,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2292,5.0382,4.4312,0.0469,0.0202,0.0192,0.022,0.028,0.020,0.024,1008,0.0549,0.0027,0.0021,0.00203,0.00086,0.00099,25.59,26.82,27.89,1612.9725,0.1003,31.3455,4.0280,5.4231,1141111,1457974,2.0608,0.2035,1846.6,1612.9725,18.38,0,0,0,0,0,0,6896,14696.088,13166.973,0.9517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,11465.6,4.8624,2.4229,30.366,276.902,143.797,132.287,6283.0
95000,8154,2069,46086,82076,73507,35580,410,19106,47,0,309607,2306785,33469.394,24826.046,0.9448,6543.988,0.046,0.889,0.030,0.036,0.476,0.394,105,0.0887,0.6109,0.061,24.3,49.3,74.9,36.90,5.62,12.20,0.16,18.92,6.66,1.275,0.247,0.446,0.454,7.282,0.162,0.0038,97,408,596,4146,74,24,0.512,3146,228,1843,6083,803,2219,5132,8.50,15.35,20917,18.9713,65415,19415,208026,1394.8,-0.0,904074,9.176,2616370.561,5.16e-15,0.00000,22.75,24253,20.892,2.385,18.057,0.450,20.922,4349,1261,2544,0.2273,0.966,1.019,2.000,1.151,0.962,1.642,5422.174,10805.255,20894.252,5420.030,13699.100,13924.708,603.990,3753.359,0.475,0.468,0.482,0.465,0.324,0.428,59481,17071,0.5842,0.1447,0.2769,0.9999,0.0325,0.0400,0.4336,1.0037,0.8531,0.2010,0.0488,0.0673,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,3269,0.9997,0.8596,0.8600,0.9994,0.0325,0.0400,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3745,4.9275,4.4705,0.0407,0.0211,0.0202,0.048,0.023,0.023,0.033,735,0.0232,0.0040,0.0035,0.00202,0.00055,0.00084,27.02,26.47,27.13,1870.2139,0.1315,19.2176,5.0998,4.0762,1141751,1458121,1.6716,0.0621,1616.4,1870.2139,22.86,0,0,0,0,0,0,5741,18282.058,16736.774,0.9497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.29e-15,10669.6,4.7428,2.4489,47.489,249.498,134.713,114.999,6068.4
96000,7911,1992,48693,87350,78524,38243,414,21361,68,0,317481,2337013,35435.861,25420.377,0.9396,6775.859,0.036,0.897,0.024,0.042,0.463,0.400,62,0.1009,0.6069,0.074,27.0,50.0,71.7,38.84,5.14,11.60,0.25,21.85,6.70,1.240,0.235,0.398,0.405,7.553,0.152,0.0041,98,397,624,4452,107,22,0.630,2759,439,1623,5849,1942,1066,4903,10.25,15.75,18015,16.9171,65439,19957,208633,2493.1,-0.0,908626,10.066,2616370.561,1.21e-14,0.00042,11.79,23827,20.521,2.399,17.764,0.359,20.550,4181,1191,2539,0.2220,0.979,1.019,2.000,1.111,0.959,1.584,6313.783,12248.911,20642.308,6326.274,15243.138,13792.785,785.375,4066.358,0.477,0.450,0.453,0.483,0.277,0.436,60243,17203,0.4958,0.1287,0.3396,0.9999,0.0337,0.0485,0.4416,0.9354,0.8041,0.1783,0.0412,0.0616,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,3623,0.9998,0.8344,0.8311,0.9994,0.0337,0.0485,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5413,4.9165,4.5505,0.0405,0.0212,0.0182,0.046,0.037,0.029,0.038,846,0.0213,0.0071,0.0084,0.00202,0.00048,0.00070,23.85,26.61,26.73,1798.9522,0.1395,21.6510,5.4937,4.5725,1143287,1457619,1.7923,0.0217,1509.7,1798.9522,20.41,0,0,0,0,0,0,5835,18644.518,17057.410,0.9536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.61e-15,9542.3,4.2293,2.3289,46.587,262.327,140.725,120.650,7020.9
97000,6797,1848,39530,74047,67489,34165,352,15419,32,0,235155,1809107,31048.566,20057.201,0.9625,5911.259,0.051,0.874,0.030,0.045,0.460,0.404,64,0.0918,0.6034,0.076,26.0,46.0,70.9,37.30,4.40,10.64,0.52,21.75,6.67,1.272,0.227,0.329,0.337,7.828,0.176,0.0036,88,405,526,3184,78,19,0.651,2327,190,1046,5561,1087,617,5093,8.00,14.76,17260,14.7351,65532,19496,207540,1813.5,0.0,913564,7.998,2616370.561,1.69e-14,0.00009,37.87,18952,15.999,2.392,13.297,0.309,16.023,2452,1445,2900,0.2481,0.966,1.019,2.000,1.054,0.967,1.608,6244.863,12075.952,15845.606,6271.397,14842.822,9817.169,660.253,3668.519,0.462,0.496,0.442,0.560,0.298,0.407,60982,16664,0.5166,0.1308,0.2862,1.0000,0.0333,0.0494,0.4134,0.9488,0.8027,0.1992,0.0347,0.0532,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,3851,0.9989,0.8288,0.8091,0.9994,0.0333,0.0494,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7237,4.8357,4.4862,0.0437,0.0381,0.0232,0.068,0.053,0.048,0.038,501,0.0137,0.0076,0.0052,0.00208,0.00059,0.00078,27.47,26.65,27.44,1612.4374,0.1088,21.1108,4.0268,3.9708,1145485,1456883,2.4017,0.1604,1585.5,1612.4374,25.00,0,0,0,0,0,0,4177,14145.941,12977.907,0.9572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.70e-15,8846.3,3.6838,2.1027,34.757,227.915,121.060,107.844,6031.5
98000,7137,1739,41476,78228,71958,36333,419,13892,35,0,213664,1875486,33148.083,18241.465,0.9061,6141.946,0.055,0.873,0.028,0.044,0.479,0.398,72,0.0793,0.6200,0.078,26.0,44.9,66.7,36.81,3.39,9.65,0.26,23.50,6.68,1.283,0.208,0.260,0.265,7.345,0.164,0.0033,80,375,456,2908,75,19,0.679,2315,68,1261,5808,744,598,5795,8.25,14.65,17795,13.8590,65493,18798,204006,2051.5,-0.0,915870,7.629,2616370.561,1.78e-16,0.00029,16.14,20727,15.624,2.382,12.907,0.335,15.649,1897,1635,3605,0.2619,0.975,1.019,2.000,1.052,0.973,1.545,7356.340,16033.051,12194.651,7388.195,19707.184,7549.470,462.970,4087.079,0.422,0.543,0.484,0.512,0.369,0.470,58812,16554,0.5854,0.1486,0.2779,1.0000,0.0243,0.0393,0.4290,0.8589,0.8086,0.1822,0.0266,0.0555,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,6229,0.9988,0.7109,0.7963,0.9994,0.0243,0.0393,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8111,4.9493,4.5603,0.0430,0.0220,0.0198,0.056,0.042,0.036,0.036,479,0.0193,0.0080,0.0032,0.00221,0.00063,0.00077,25.77,27.24,27.27,1624.7141,0.0916,27.1243,2.9695,4.6592,1146752,1455581,2.7426,0.2532,1647.0,1624.7141,25.09,0,0,0,0,0,0,3947,12099.519,11084.356,0.9620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,8713.6,3.4647,1.8271,26.869,241.137,123.153,116.471,7544.1
99000,6933,1940,44083,83188,75583,38643,462,14389,54,0,219662,2075240,34734.883,19176.082,0.9077,6714.269,0.053,0.867,0.040,0.041,0.488,0.389,112,0.0869,0.6270,0.062,26.0,43.0,70.4,35.52,3.79,10.93,0.38,20.43,6.50,1.337,0.230,0.291,0.300,7.673,0.175,0.0031,84,358,522,3984,75,24,0.605,2448,28,1525,5380,262,1091,5580,8.75,14.62,18714,14.3706,65427,18124,199518,2308.0,-0.0,915337,7.991,2616370.561,1.60e-15,0.00125,23.57,23908,17.901,2.401,15.106,0.394,17.927,2133,1230,3570,0.2016,0.999,1.029,2.000,1.052,0.981,1.629,8068.435,17600.694,10945.451,8070.413,22433.287,6702.713,489.740,5269.361,0.361,0.563,0.511,0.482,0.371,0.491,54691,17552,0.5633,0.1478,0.3026,0.9999,0.0226,0.0339,0.4221,1.0145,0.8245,0.1835,0.0419,0.0541,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,7300,0.9991,0.8856,0.8375,0.9987,0.0226,0.0339,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7623,4.8638,4.4696,0.0469,0.0297,0.0260,0.059,0.041,0.047,0.045,388,0.0196,0.0055,0.0025,0.00254,0.00068,0.00077,25.00,25.43,27.35,1772.6756,0.0933,30.5851,2.4239,5.5668,1146802,1455364,2.6123,0.2629,1573.9,1772.6756,22.18,0,0,0,0,0,0,4604,12461.813,11346.547,0.9562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.71e-15,9046.8,3.5927,1.6701,24.098,252.106,131.069,122.554,6026.9
100000,6385,1747,39273,65679,59339,25923,483,13697,29,0,191953,1800934,30570.517,16549.260,0.9176,5540.778,0.060,0.869,0.035,0.037,0.467,0.404,45,0.0916,0.6095,0.078,28.0,46.9,77.9,37.79,4.45,11.59,0.25,21.51,6.63,1.287,0.226,0.330,0.334,8.386,0.159,0.0033,88,394,580,2806,79,24,0.537,2182,84,1868,4433,182,1319,4884,10.25,15.95,20661,15.8248,65499,18479,198818,1630.9,-0.0,912806,7.869,2616370.561,3.38e-15,0.00079,30.54,19599,16.531,2.403,13.869,0.259,16.553,2469,1155,2761,0.2017,0.992,1.029,2.000,1.103,0.974,1.582,7048.403,14904.161,10138.581,7053.564,18919.150,6557.489,404.703,4046.290,0.360,0.533,0.499,0.380,0.335,0.431,53939,16464,0.6441,0.2944,0.3132,0.9999,0.0224,0.0309,0.4310,0.9187,0.8446,0.1895,0.0267,0.0573,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,5878,0.9992,0.6982,0.8093,0.9988,0.0224,0.0309,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5017,5.0321,4.4930,0.0459,0.0310,0.0287,0.065,0.033,0.048,0.037,443,0.0307,0.0053,0.0033,0.00233,0.00078,0.00079,28.28,25.03,26.60,1704.5242,0.1006,26.0376,2.8421,5.0273,1146134,1455233,1.8504,0.1848,1581.3,1704.5242,25.19,0,0,0,0,0,0,3310,11008.482,10080.359,0.9635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.43e-14,9921.3,3.9562,1.7910,19.224,224.264,118.992,105.787,5511.1
