step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
86000,8919,2621,51880,88319,75429,36035,404,19357,58,0,214382,2704716,33513.175,21700.545,1.1402,6423.282,0.029,0.848,0.084,0.038,0.467,0.400,114,0.1012,0.6872,0.045,16.0,34.0,71.2,27.21,3.65,7.75,0.48,15.33,5.82,1.452,0.197,0.345,0.350,7.665,0.183,0.0031,93,405,570,9334,64,16,0.541,4501,94,1576,7249,1662,821,6436,4.00,12.36,25295,18.3249,65144,21475,242245,2038.4,-0.0,861405,10.063,2616443.536,2.01e-14,0.00041,21.43,35458,25.089,2.421,21.821,0.847,25.119,3447,1213,4259,0.1808,0.979,1.322,2.000,1.384,0.972,1.643,5309.752,15499.997,14965.441,5314.880,19656.135,9174.394,1746.296,4356.573,0.511,0.353,0.478,0.446,0.242,0.443,64429,20720,0.6383,0.1209,0.3030,0.9999,0.0167,0.0284,0.5089,1.0125,0.9745,0.2096,0.0621,0.0524,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,2285,0.9994,0.8471,0.8301,0.9988,0.0167,0.0284,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2091,4.9122,6.1398,0.0423,0.0924,0.0848,0.094,0.075,0.092,0.117,1935,0.1118,0.0048,0.0026,0.00165,0.00056,0.00071,23.22,26.01,27.06,1474.4828,0.0906,25.0366,5.2286,4.8346,1132846,1464220,2.6986,0.2310,2287.0,1474.4828,22.35,0,0,0,0,0,0,7629,15277.263,13458.808,0.9449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.02e-15,12934.1,4.5812,2.8213,45.556,244.106,130.046,112.964,7022.5
87000,10101,2702,56791,100678,86167,43430,457,19067,106,0,222592,3052901,37368.851,23362.227,1.1308,7630.418,0.031,0.826,0.103,0.040,0.501,0.380,224,0.0832,0.6897,0.044,14.0,32.0,68.8,24.68,2.82,7.29,0.34,14.23,5.68,1.490,0.212,0.292,0.296,6.938,0.187,0.0028,91,400,660,9960,79,15,0.350,4931,31,2175,7895,279,1386,8436,5.75,12.49,26652,18.1850,65161,20360,237799,2458.5,-0.0,861735,9.688,2616443.536,1.74e-14,0.00217,34.08,42208,29.168,2.424,25.557,1.188,29.203,3106,1509,5486,0.1727,0.995,1.377,2.000,1.453,0.974,1.653,7229.478,20514.340,11651.648,7237.088,26110.534,7339.885,1903.599,6488.325,0.517,0.414,0.521,0.410,0.303,0.481,60585,22180,0.7163,0.1029,0.2950,0.9999,0.0151,0.0292,0.5332,0.9633,0.9437,0.2182,0.0384,0.0453,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,4598,0.9997,0.8684,0.8745,0.9989,0.0151,0.0292,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4928,4.9997,6.0499,0.0421,0.0730,0.0671,0.069,0.077,0.075,0.092,1256,0.0577,0.0051,0.0021,0.00187,0.00057,0.00083,27.74,26.19,27.11,1573.5568,0.0777,33.4792,3.9425,5.7453,1133789,1462919,2.6006,0.2502,2267.8,1573.5568,26.44,0,0,0,0,0,0,8402,15731.809,13744.500,0.9373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-15,13071.8,4.5462,2.5201,28.207,274.292,143.464,130.464,7386.3
88000,10196,2939,51222,87776,74527,36268,286,19441,92,0,209803,3103104,34718.100,21238.972,1.1440,6237.438,0.028,0.842,0.086,0.043,0.501,0.381,144,0.0843,0.6899,0.047,17.8,32.0,66.4,25.84,2.93,8.03,0.42,14.46,5.58,1.501,0.210,0.334,0.340,7.479,0.189,0.0029,101,422,760,9877,102,17,0.324,5119,50,2675,7471,230,1407,8559,5.50,11.93,27890,19.5617,65085,21736,238748,1804.7,-0.0,859584,9.778,2616443.536,3.56e-15,0.00035,10.34,36052,26.448,2.416,22.829,1.203,26.483,3403,1501,5292,0.1744,0.984,1.415,2.000,1.460,0.965,1.679,6131.963,17846.155,12504.467,6132.253,22318.818,7283.560,1530.620,6187.354,0.512,0.418,0.518,0.427,0.323,0.438,60190,19362,0.7033,0.0913,0.3148,0.9999,0.0175,0.0285,0.5416,0.8536,0.9296,0.1985,0.0610,0.0493,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,2980,0.9988,0.7362,0.8780,0.9974,0.0175,0.0285,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2174,5.0292,5.9974,0.0420,0.0869,0.0786,0.079,0.090,0.081,0.109,892,0.0339,0.0047,0.0021,0.00237,0.00037,0.00066,24.34,25.97,26.75,1730.1388,0.0814,28.6198,3.6045,6.1734,1134003,1461718,1.9306,0.1898,2129.8,1730.1388,21.85,0,0,0,0,0,0,8360,15001.533,13083.574,0.9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,13577.3,4.8904,2.5409,27.479,258.819,137.989,120.201,8015.1
89000,10444,3432,45860,80443,67531,34374,209,17906,50,0,205711,3172753,32342.680,21134.493,1.1754,6022.133,0.028,0.846,0.089,0.038,0.523,0.366,68,0.0739,0.6706,0.053,20.0,32.0,70.2,25.36,3.35,8.23,0.35,13.42,5.36,1.604,0.205,0.336,0.339,7.780,0.200,0.0027,113,488,796,6445,106,17,0.162,4850,222,2509,7713,710,2966,6768,5.00,12.28,28582,22.0738,65096,24207,243561,1489.0,-0.0,855590,9.779,2616443.536,1.07e-15,0.00005,32.05,36436,27.666,2.397,23.956,1.314,27.702,5490,736,4218,0.0905,1.018,1.626,2.000,1.558,0.980,1.772,3751.643,15528.895,15323.473,3749.416,19291.924,8923.284,706.789,5482.286,0.538,0.434,0.532,0.446,0.263,0.448,63681,16693,0.6357,0.1066,0.3234,1.0000,0.0190,0.0331,0.5832,1.1332,0.9225,0.1827,0.0287,0.0558,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,2598,0.9994,0.9294,0.8862,0.9988,0.0190,0.0331,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2681,5.1716,6.3096,0.0409,0.0700,0.0659,0.060,0.092,0.076,0.098,1045,0.0351,0.0065,0.0029,0.00202,0.00034,0.00064,24.60,24.88,26.13,1609.9995,0.0925,23.1152,4.5407,5.2387,1132205,1462191,1.0311,0.0663,2117.9,1609.9995,21.14,0,0,0,0,0,0,7320,15112.359,13238.910,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-16,14494.7,5.5185,2.9946,23.317,253.646,139.028,114.950,7682.7
90000,12486,4035,55387,104451,88598,48755,309,22131,59,0,270743,4025911,40580.488,29199.802,1.2030,8843.205,0.037,0.849,0.088,0.026,0.550,0.346,121,0.0694,0.6540,0.061,23.9,34.0,70.0,27.12,3.27,8.73,0.31,14.82,5.60,1.570,0.213,0.333,0.338,7.532,0.191,0.0028,117,510,928,6229,61,19,0.404,5784,1223,1957,9306,1816,2378,8292,4.76,11.40,23889,20.6737,65076,23333,247179,1909.0,-0.0,860629,12.731,2616443.536,2.81e-14,0.00019,15.85,44155,33.697,2.407,29.461,1.830,33.740,6098,1072,5316,0.1378,0.984,1.565,2.000,1.497,0.964,1.776,5186.779,15914.714,23906.176,5184.569,20332.949,14484.338,797.143,5075.115,0.571,0.430,0.554,0.514,0.341,0.444,67158,16966,0.6049,0.1242,0.2634,1.0000,0.0208,0.0299,0.5633,0.9747,0.9465,0.1775,0.0416,0.0424,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,3681,0.9997,0.7966,0.8809,0.9991,0.0209,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1107,5.7402,6.4229,0.0379,0.0638,0.0561,0.065,0.077,0.058,0.087,2339,0.0690,0.0050,0.0032,0.00158,0.00061,0.00043,25.68,26.51,26.79,1541.2666,0.1106,25.5929,7.4755,5.2551,1132921,1460772,0.5877,0.0114,2151.5,1541.2666,21.22,0,0,0,0,0,0,8169,20356.596,18021.492,0.9393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-15,13898.2,5.1684,3.2772,37.192,316.897,177.182,138.315,9082.7
91000,10787,3561,51317,98255,83367,46562,376,20783,59,0,233073,3825135,37488.686,25206.210,1.1366,8649.955,0.042,0.825,0.103,0.030,0.561,0.339,147,0.0728,0.6617,0.051,20.9,32.0,63.7,23.59,2.06,6.96,0.56,14.00,5.23,1.655,0.193,0.215,0.220,7.958,0.219,0.0028,120,519,969,6683,120,23,0.231,4721,576,1477,8734,1642,1043,8102,4.75,11.98,24009,18.9913,64941,22832,242878,1692.5,-0.0,865165,12.388,2616443.536,3.92e-15,0.00065,12.95,44673,33.781,2.408,29.673,1.700,33.817,3843,1194,5750,0.1231,0.993,2.000,2.000,1.619,0.929,1.830,5076.875,19214.410,16011.789,5086.082,25040.771,10248.648,641.525,5666.082,0.527,0.475,0.597,0.467,0.384,0.502,65126,19459,0.6219,0.0971,0.2511,1.0000,0.0150,0.0240,0.6058,0.9956,0.9798,0.1654,0.0200,0.0295,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,2660,0.9992,0.9136,0.9132,0.9990,0.0150,0.0240,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4230,5.2738,6.3600,0.0415,0.0872,0.0814,0.113,0.140,0.110,0.147,2161,0.0724,0.0043,0.0031,0.00170,0.00029,0.00051,21.96,25.68,27.57,1408.7465,0.1003,30.2179,6.1666,6.2211,1134984,1459965,0.9144,0.1317,2289.0,1408.7465,16.59,0,0,0,0,0,0,7894,16556.255,14555.021,0.9483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,13698.9,4.7478,3.1753,25.822,289.286,159.878,130.074,8416.4
92000,9781,3459,49682,97095,82093,47130,283,17974,60,0,215263,3462985,37026.444,21942.321,1.0670,7586.323,0.035,0.836,0.101,0.028,0.536,0.354,157,0.0848,0.6865,0.070,24.0,32.0,66.1,23.34,1.96,6.70,0.40,14.29,5.18,1.764,0.186,0.219,0.222,8.645,0.183,0.0026,106,484,856,9090,66,19,0.250,4068,278,1117,8386,1624,1460,6697,3.82,11.13,23719,19.8070,64929,22752,239648,1933.8,-0.0,866113,10.514,2616443.536,1.25e-15,0.00036,29.72,46914,32.338,2.407,28.325,1.607,32.371,4075,524,5182,0.0611,1.118,2.000,2.000,1.699,0.972,1.894,3079.267,19907.110,16743.323,3073.570,24795.875,6923.311,785.362,6647.325,0.549,0.409,0.549,0.519,0.250,0.498,63381,20113,0.6426,0.0287,0.2887,1.0000,0.0097,0.0239,0.6310,0.9519,0.9618,0.1453,0.0317,0.0254,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,975,0.9998,0.9372,0.9105,0.9990,0.0097,0.0239,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5724,6.0885,6.4733,0.0421,0.0718,0.0679,0.087,0.112,0.095,0.104,2172,0.0978,0.0054,0.0034,0.00164,0.00026,0.00070,25.08,24.65,27.97,1335.7385,0.0705,27.9785,4.6946,5.8195,1134448,1460198,1.6791,0.2567,2450.9,1335.7385,20.13,0,0,0,0,0,0,9394,14355.997,12360.016,0.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,14018.7,4.9517,3.1363,21.432,295.963,161.645,134.076,8657.6
93000,9605,3582,48014,96672,82544,48236,422,14911,77,0,178699,3434026,41552.200,20308.388,1.1001,8021.968,0.064,0.819,0.095,0.022,0.567,0.336,294,0.0716,0.6650,0.061,23.0,33.6,71.2,26.58,2.26,6.83,0.41,17.08,5.50,1.670,0.184,0.256,0.261,9.340,0.198,0.0023,104,490,983,5289,113,22,0.168,4214,52,1617,7936,208,1995,7402,4.00,11.41,24691,20.7911,64865,22311,236125,2259.1,-0.0,865536,9.844,2616443.536,2.14e-15,0.00064,7.39,45009,31.419,2.407,27.634,1.378,31.453,4083,760,4762,0.0901,1.033,2.000,2.000,1.575,0.960,1.864,5040.329,22826.623,16580.464,5064.825,27928.878,6413.927,879.244,4993.249,0.545,0.499,0.596,0.500,0.399,0.525,60716,23388,0.6577,0.0882,0.2656,1.0000,0.0121,0.0301,0.5748,1.0598,0.8846,0.1428,0.0120,0.0273,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,1186,0.9994,0.9403,0.8899,0.9990,0.0121,0.0301,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3870,5.8060,6.5080,0.0432,0.0752,0.0692,0.083,0.098,0.070,0.125,1712,0.0809,0.0041,0.0022,0.00190,0.00031,0.00081,24.86,26.39,28.01,1486.8678,0.0693,33.1918,4.7101,5.1336,1133893,1459856,2.1081,0.2783,2452.3,1486.8678,17.88,0,0,0,0,0,0,6916,12286.420,10639.173,0.9523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.03e-16,14625.4,5.1978,3.1218,21.023,325.571,177.341,148.302,8585.7
94000,11955,3663,60005,112243,97123,51718,520,20302,118,0,232536,3830070,41992.820,25100.166,1.0699,9551.375,0.056,0.829,0.085,0.030,0.546,0.348,228,0.0729,0.6804,0.060,16.0,32.0,66.3,24.96,2.35,7.25,0.47,14.89,5.78,1.536,0.204,0.280,0.286,8.104,0.196,0.0027,95,444,1084,11866,107,24,0.126,5726,107,2166,9682,199,2806,8950,5.00,12.34,27659,23.4671,64911,20010,234235,2094.6,-0.0,862127,11.573,2616443.536,1.30e-14,0.00000,25.94,48250,32.883,2.420,28.716,1.746,32.923,4907,1499,5549,0.1340,0.999,1.444,2.000,1.578,0.946,1.658,7300.411,20765.933,16791.908,7320.502,27431.785,7585.253,1672.382,6291.155,0.555,0.479,0.561,0.422,0.428,0.494,58783,24129,0.6702,0.1307,0.2448,1.0000,0.0197,0.0303,0.6050,0.9944,0.9801,0.1524,0.0354,0.0391,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,1783,0.9996,0.8514,0.8916,0.9990,0.0197,0.0303,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5241,5.4483,6.2242,0.0422,0.0831,0.0724,0.115,0.094,0.101,0.110,1695,0.0674,0.0036,0.0030,0.00195,0.00049,0.00073,25.12,27.73,27.80,1572.1150,0.0741,34.9821,5.2981,6.2745,1133536,1458811,2.0054,0.1902,2388.4,1572.1150,18.38,0,0,0,0,0,0,9628,15548.791,13494.209,0.9447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,15317.1,5.8668,3.2630,27.995,318.067,170.515,147.421,8716.9
95000,10933,3715,47622,83040,69752,35124,294,20182,38,0,205357,3341580,34622.174,21901.640,1.1661,6935.278,0.048,0.854,0.072,0.026,0.516,0.373,100,0.0758,0.6577,0.063,20.0,35.7,71.2,27.28,3.32,8.20,0.37,15.39,5.68,1.571,0.197,0.363,0.369,8.745,0.197,0.0029,114,513,1002,8381,104,20,0.207,5316,605,2647,7681,712,2803,7418,5.25,12.64,28177,24.3091,65070,21634,236829,1679.0,-0.0,860129,11.453,2616443.536,1.25e-14,0.00006,22.75,35625,27.939,2.423,24.014,1.501,27.981,5881,1119,3933,0.1163,0.999,1.470,2.000,1.533,0.962,1.803,3904.664,13635.837,20213.747,3932.220,17411.484,9719.299,863.598,4383.466,0.553,0.402,0.508,0.444,0.256,0.446,60702,18544,0.6676,0.1042,0.3119,0.9999,0.0223,0.0365,0.5538,1.1499,0.9492,0.1704,0.0122,0.0416,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,1181,0.9998,0.8727,0.8690,0.9991,0.0223,0.0365,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4510,5.7869,6.5662,0.0394,0.0715,0.0646,0.069,0.087,0.109,0.075,1704,0.0534,0.0069,0.0044,0.00171,0.00030,0.00068,25.99,25.76,27.06,1628.7742,0.0897,21.4403,6.3340,5.1186,1132960,1459474,1.5954,0.0583,2272.0,1628.7742,22.86,0,0,0,0,0,0,6995,14966.362,13155.843,0.9511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.29e-15,15440.5,6.0773,3.4894,36.652,269.822,150.607,120.381,7550.4
96000,10190,3388,47219,83055,70783,35635,201,20348,29,0,215516,3183604,35407.824,23358.756,1.2239,6873.397,0.041,0.851,0.071,0.037,0.512,0.375,101,0.0804,0.6433,0.048,21.7,40.5,74.5,30.30,4.19,9.49,0.31,16.31,5.90,1.491,0.212,0.456,0.462,8.200,0.180,0.0030,118,533,974,6248,94,24,0.329,5483,759,1701,7730,2588,1684,5918,5.75,13.33,27056,23.0782,65089,22167,241107,1709.1,-0.0,861857,11.823,2616443.536,1.32e-14,0.00014,11.79,32566,24.175,2.373,20.894,0.908,24.211,6072,859,3259,0.0961,1.010,1.393,2.000,1.453,0.967,1.699,4968.301,11994.468,21782.337,4978.389,15520.495,11528.375,741.434,4215.550,0.557,0.411,0.485,0.455,0.301,0.442,64321,18329,0.6019,0.0773,0.2819,1.0000,0.0193,0.0375,0.5442,1.0846,0.8587,0.1780,0.0350,0.0551,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,1679,0.9999,0.9081,0.8417,0.9992,0.0193,0.0375,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2316,5.6200,6.0369,0.0375,0.0612,0.0547,0.056,0.061,0.077,0.072,1841,0.0526,0.0070,0.0079,0.00178,0.00028,0.00061,22.69,24.86,27.01,1680.4249,0.1042,20.5714,6.9613,4.8616,1134127,1459857,1.6608,0.0171,2149.3,1680.4249,20.41,0,0,0,0,0,0,5736,16485.359,14699.440,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.61e-15,14482.5,5.7695,3.4725,49.314,267.287,146.977,119.011,8849.4
97000,10624,3367,52604,105022,92592,52142,276,19424,38,0,246701,3458930,41744.430,28660.057,1.2997,8620.151,0.029,0.861,0.067,0.043,0.537,0.357,93,0.0739,0.6382,0.058,19.0,37.8,71.8,28.91,3.76,9.16,0.44,15.54,5.88,1.443,0.214,0.405,0.408,7.738,0.185,0.0028,104,496,796,7234,87,23,0.388,5823,315,1853,8456,2202,1099,7323,4.75,12.23,23643,20.1068,65174,21554,240359,1906.7,-0.0,869094,11.385,2616443.536,1.39e-14,0.00047,37.87,36950,23.231,2.323,19.925,0.984,23.267,4675,1503,4446,0.1450,0.999,1.349,2.000,1.413,0.969,1.634,5258.828,17016.651,23972.564,5285.661,21106.356,14201.654,1197.434,4640.818,0.606,0.416,0.493,0.561,0.253,0.498,64098,22121,0.6232,0.1108,0.3087,1.0000,0.0192,0.0462,0.5212,0.9707,0.9059,0.2038,0.0232,0.0553,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,2530,0.9996,0.8166,0.8170,0.9991,0.0192,0.0462,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0412,5.4754,6.1764,0.0383,0.0797,0.0726,0.102,0.072,0.099,0.101,2010,0.0633,0.0101,0.0051,0.00160,0.00024,0.00069,25.70,25.99,26.98,1611.6336,0.1016,26.4172,6.7917,4.5933,1137315,1458616,2.2370,0.1406,2106.1,1611.6336,25.00,0,0,0,0,0,0,6047,20039.906,18029.028,0.9403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.70e-15,12807.5,5.0267,3.0769,55.545,314.950,172.162,144.258,7380.0
98000,8784,2503,46938,87881,76576,40697,246,18299,16,0,203723,3124141,34266.038,23445.925,1.2808,7137.680,0.028,0.854,0.077,0.041,0.544,0.352,92,0.0788,0.6531,0.051,19.0,36.9,70.0,26.79,3.35,8.67,0.40,14.37,5.78,1.461,0.214,0.360,0.364,7.115,0.179,0.0029,112,493,670,6061,93,23,0.381,4792,108,1583,7093,1325,962,6497,5.50,13.29,25142,17.7347,65129,21997,237266,1810.6,-0.0,871394,9.852,2616443.536,1.90e-14,0.00043,16.14,34228,21.639,2.324,18.577,0.738,21.669,3302,1154,4328,0.1346,1.000,1.366,2.000,1.387,0.984,1.646,5030.036,18816.180,12697.594,5038.362,23667.762,9948.694,687.808,5671.742,0.560,0.471,0.554,0.442,0.283,0.514,62133,19194,0.6797,0.0467,0.2777,0.9999,0.0144,0.0381,0.5252,1.2252,0.8907,0.2139,0.0193,0.0522,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,4731,0.9987,0.9444,0.7966,0.9981,0.0144,0.0381,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9780,5.2084,6.0361,0.0381,0.0827,0.0780,0.094,0.067,0.098,0.103,1411,0.0487,0.0078,0.0032,0.00171,0.00033,0.00083,24.55,24.95,27.31,1678.4599,0.0871,28.8190,4.6906,5.1613,1139620,1458372,2.5632,0.2267,2030.1,1678.4599,25.09,0,0,0,0,0,0,5127,16308.244,14575.392,0.9420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,12399.2,4.4337,2.5623,34.434,254.044,135.669,118.891,6863.0
99000,6727,2177,40799,71506,61028,30528,179,15561,23,0,175874,2527773,30200.205,19101.827,1.2141,5755.888,0.027,0.852,0.079,0.042,0.502,0.382,81,0.1014,0.6632,0.043,19.0,35.8,71.2,27.25,3.71,8.71,0.47,14.36,5.84,1.443,0.219,0.395,0.399,7.666,0.190,0.0028,110,462,573,5627,92,23,0.347,3796,27,1554,5146,207,1269,5251,8.25,15.82,26415,17.9754,65055,23403,239062,1437.2,-0.0,870560,8.448,2616443.536,1.49e-14,0.00124,23.57,27733,18.403,2.317,15.663,0.422,18.426,2520,928,3279,0.1408,1.000,1.349,2.000,1.355,0.979,1.641,4266.495,16495.203,11279.033,4255.959,20421.101,7192.429,847.999,5305.512,0.498,0.451,0.520,0.459,0.236,0.456,63666,17447,0.6632,0.0606,0.2968,0.9992,0.0161,0.0399,0.4966,1.2543,0.9179,0.2305,0.0177,0.0593,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,3965,0.9988,0.9351,0.8108,0.9980,0.0161,0.0399,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8595,5.3800,5.9933,0.0411,0.0898,0.0827,0.111,0.075,0.090,0.118,931,0.0349,0.0119,0.0026,0.00209,0.00017,0.00077,23.71,24.72,26.77,1555.2647,0.0746,24.7901,3.2861,5.1623,1140344,1458563,2.4612,0.2366,2090.2,1555.2647,22.18,0,0,0,0,0,0,4929,13345.940,11887.632,0.9433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.71e-15,12714.8,4.4938,2.3649,27.127,226.774,121.884,106.764,4989.5
100000,7558,2377,39075,64677,55034,25422,180,14614,37,0,159657,2311175,27353.803,16530.632,1.1739,4816.465,0.025,0.836,0.088,0.052,0.489,0.390,101,0.0893,0.6786,0.042,19.5,34.5,68.0,25.53,3.08,8.19,0.41,13.85,5.57,1.522,0.203,0.375,0.379,7.432,0.195,0.0028,105,454,559,5362,70,23,0.330,4064,51,1902,5605,159,1530,5869,7.25,14.86,29901,20.6049,65110,23029,243612,1286.2,-0.0,864880,7.876,2616443.536,9.97e-15,0.00023,30.54,25186,16.776,2.312,13.840,0.623,16.802,3306,770,3482,0.1061,1.000,1.415,2.000,1.511,0.971,1.654,4945.053,14197.100,9602.728,4945.550,17621.990,5493.331,929.970,5290.866,0.476,0.431,0.514,0.402,0.314,0.416,67124,14126,0.6717,0.0733,0.2771,1.0000,0.0175,0.0315,0.5688,1.1039,0.9220,0.1887,0.0359,0.0551,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,3956,0.9998,0.8448,0.7717,0.9985,0.0175,0.0315,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2437,5.2402,6.2668,0.0401,0.0917,0.0881,0.098,0.081,0.100,0.113,641,0.0255,0.0100,0.0030,0.00230,0.00026,0.00063,28.09,24.25,26.75,1453.4735,0.0707,22.6686,2.8845,4.9915,1139259,1457916,1.7379,0.1646,2228.1,1453.4735,25.19,0,0,0,0,0,0,4870,11714.168,10362.147,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.43e-14,14017.9,5.1512,2.5782,18.264,205.186,109.615,95.116,5445.8
