run,seed,way,share,n,size,speed,age,flesh,lineages,top_lineage,top_lineage_share,places,crossed,travel,on_rich
e059 thin uniform,12,plant / no tooth / stays,0.22058823529411764,195,34.0,0.25,548.0,0.029936974789915964,11,541,0.7487179487179487,0:0.54 1:0.28 2:0.18,0.11282051282051282,4.81,1
e059 thin uniform,12,mixed / no tooth / roams,0.16289592760180996,144,25.0,0.293,1100.0,0.45478497839069515,13,541,0.3888888888888889,0:0.51 1:0.30 2:0.19,0.4444444444444444,19.975,1
e059 thin uniform,12,flesh / no tooth / roams,0.038461538461538464,34,16.0,0.281,489.0,0.7596474007497512,10,545,0.23529411764705882,0:0.44 1:0.41 2:0.15,0.35294117647058826,12.72,1
e059 thin uniform,12,mixed / no tooth / stays,0.033936651583710405,30,16.0,0.25,692.5,0.43728576803325847,10,545,0.3,0:0.70 1:0.23 2:0.07,0.1,5.125,1
e059 thin uniform,12,flesh / no tooth / stays,0.014705882352941176,13,25.0,0.25,416.0,0.7644408502772643,7,541,0.3076923076923077,0:0.69 1:0.23 2:0.08,0.3076923076923077,5.27,1
e059 thin uniform,12,mixed / tooth / roams,0.0022624434389140274,2,23.0,0.3155,1508.0,0.39193590934031153,2,541,0.5,0:0.50 2:0.50,0,28.695,1
e059 thin uniform,12,plant / tooth / roams,0.0022624434389140274,2,49.0,0.2495,468.0,0.1388604975171432,2,541,0.5,0:0.50 2:0.50,0,9.41,1
e059 thin uniform,12,mixed / tooth / stays,0.0022624434389140274,2,28.0,0.4305,462.0,0.55425099535501,2,558,0.5,0:0.50 2:0.50,0,5.055,1
e059 thin uniform,12,flesh / tooth / roams,0.0022624434389140274,2,36.0,0.302,846.0,0.7863902714707807,2,545,0.5,0:0.50 1:0.50,0,11.18,1
e059 thin uniform,12,flesh / tooth / stays,0.0022624434389140274,2,25.0,0.21,463.0,0.7782039084197704,2,703,0.5,0:1.00,0,4.715,1
e059 thin uniform,12,plant / tooth / stays,0.0011312217194570137,1,130.0,0.1,457.0,0.2541461228148812,1,696,1.0,2:1.00,0,2.46,1
e059 thin uniform,13,plant / no tooth / roams,0.523153942428035,418,36.0,0.318,1254.5,0.04837500202426907,8,791,0.4688995215311005,0:0.38 1:0.30 2:0.32,0.5311004784688995,20.705,1
e059 thin uniform,13,plant / tooth / roams,0.14017521902377972,112,36.0,0.252,1240.0,0.10387713506969903,2,791,0.9910714285714286,0:0.29 1:0.43 2:0.29,0.5625,16.8,1
e059 thin uniform,13,plant / no tooth / stays,0.11389236545682102,91,36.0,0.241,751.0,0.03803131991051455,4,791,0.7032967032967034,0:0.51 1:0.35 2:0.14,0.16483516483516483,5.15,1
e059 thin uniform,13,mixed / no tooth / roams,0.07384230287859825,59,36.0,0.365,835.0,0.4692822966507177,3,529,0.4576271186440678,0:0.37 1:0.29 2:0.34,0.559322033898305,18.98,1
e059 thin uniform,13,plant / tooth / stays,0.05506883604505632,44,36.0,0.2215,713.0,0.07642529526040107,1,791,1.0,0:0.43 1:0.34 2:0.23,0.18181818181818182,4.6,1
e059 thin uniform,13,mixed / no tooth / stays,0.02252816020025031,18,36.0,0.32899999999999996,470.0,0.4285054788713866,4,529,0.3888888888888889,0:0.33 1:0.50 2:0.17,0.2222222222222222,4.7,1
e059 thin uniform,13,flesh / no tooth / roams,0.01877346683354193,15,32.0,0.365,711.0,0.7614581112769133,2,563,0.7333333333333333,0:0.40 1:0.33 2:0.27,0.5333333333333333,23.73,1
e059 thin uniform,13,mixed / tooth / roams,0.01877346683354193,15,36.0,0.241,1114.0,0.4534827082318558,1,791,1.0,0:0.20 1:0.33 2:0.47,0.4666666666666667,16.23,1
e059 thin uniform,13,mixed / tooth / stays,0.015018773466833541,12,36.0,0.2525,454.5,0.46950712084915025,1,791,1.0,0:0.58 1:0.25 2:0.17,0.08333333333333333,5.359999999999999,1
e059 thin uniform,13,flesh / no tooth / stays,0.011264080100125156,9,25.0,0.334,519.0,0.8111747407522055,3,563,0.5555555555555556,0:0.89 1:0.11,0.1111111111111111,5.01,1
e059 thin uniform,13,flesh / tooth / roams,0.0037546933667083854,3,36.0,0.331,718.0,0.7250116586351625,2,791,0.6666666666666666,0:0.67 1:0.33,0.6666666666666666,28.5,1
e059 thin uniform,13,flesh / tooth / stays,0.0037546933667083854,3,36.0,0.33,316.0,0.6885543732156761,1,791,1.0,0:0.33 1:0.67,0,4.19,1
e059 thin uniform,14,plant / no tooth / roams,0.6412661195779601,547,25.0,0.194,1117.0,0.05553357076902784,22,535,0.3510054844606947,0:0.36 1:0.33 2:0.31,0.56672760511883,21.19,1
e059 thin uniform,14,plant / no tooth / stays,0.2403282532239156,205,25.0,0.125,494.0,0.03684046206681236,17,535,0.2975609756097561,0:0.59 1:0.31 2:0.11,0.1073170731707317,3.64,1
e059 thin uniform,14,mixed / no tooth / roams,0.05509964830011723,47,25.0,0.22,807.0,0.42304164373509445,6,535,0.46808510638297873,0:0.43 1:0.36 2:0.21,0.48936170212765956,18.63,1
e059 thin uniform,14,mixed / no tooth / stays,0.01992966002344666,17,36.0,0.194,367.0,0.49845201238390097,5,679,0.4117647058823529,0:0.82 1:0.06 2:0.12,0.058823529411764705,5.75,1
e059 thin uniform,14,plant / tooth / roams,0.010550996483001172,9,49.0,0.156,1250.0,0.040547945205479455,4,797,0.4444444444444444,0:0.44 1:0.44 2:0.11,0.7777777777777778,22.68,1
e059 thin uniform,14,plant / tooth / stays,0.010550996483001172,9,36.0,0.114,497.0,0.008002371072910491,5,797,0.3333333333333333,0:0.44 1:0.33 2:0.22,0.3333333333333333,3.75,1
e059 thin uniform,14,flesh / no tooth / roams,0.010550996483001172,9,25.0,0.28,491.0,0.8431013431013432,5,971,0.4444444444444444,0:0.56 1:0.22 2:0.22,0.3333333333333333,12.0,1
e059 thin uniform,14,flesh / no tooth / stays,0.010550996483001172,9,25.0,0.214,374.0,0.7801047120418848,2,971,0.7777777777777778,0:0.67 1:0.11 2:0.22,0.2222222222222222,3.48,1
e059 thin uniform,14,mixed / tooth / stays,0.0011723329425556857,1,36.0,0.192,483.0,0.475785896346644,1,806,1.0,0:1.00,0,7.95,1
