step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
56000,7378,2092,36881,62714,54449,25551,282,14449,57,0,179739,1935937,34206.521,17318.265,1.1692,4184.209,0.041,0.780,0.111,0.068,0.459,0.415,119,0.0821,0.6795,0.042,17.4,32.0,65.0,27.72,2.56,7.55,0.52,17.10,6.77,1.409,0.208,0.290,0.303,7.433,0.186,0.0029,106,478,617,14684,79,16,0.205,4121,233,1172,5973,938,568,5872,3.75,12.26,27496,21.5186,49198,22237,304850,1472.9,-0.0,625953,8.395,2619549.156,1.85e-14,0.00118,25.84,24739,16.877,2.446,13.990,0.441,16.906,2339,1224,3815,0.2147,0.958,1.362,2.000,1.391,0.953,1.566,6733.415,14569.548,14440.660,6754.924,17195.146,7245.914,1753.789,4134.354,0.425,0.442,0.497,0.358,0.374,0.458,79224,11432,0.6899,0.1703,0.2213,0.9997,0.0370,0.0390,0.5769,0.8965,0.9901,0.1548,0.0422,0.0552,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,2490,0.9989,0.7293,0.8698,0.9987,0.0370,0.0390,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1743,5.2321,5.4498,0.0458,0.0890,0.0709,0.116,0.113,0.089,0.128,2143,0.1154,0.0032,0.0019,0.00212,0.00043,0.00041,24.92,26.40,26.90,992.7667,0.0668,24.0568,4.2035,4.1920,930536,1672552,1.8451,0.1360,1543.4,992.7667,20.50,0,0,0,0,0,0,6810,13134.056,11649.157,0.9434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,10849.3,5.3797,2.2590,0.3896,34.621,286.346,67.862,217.456,14000.0
57000,7794,2282,52501,97174,85535,44077,596,16510,141,0,220302,2468577,46492.660,22293.145,1.1518,6434.414,0.070,0.766,0.103,0.061,0.470,0.413,171,0.0891,0.7005,0.051,15.2,32.0,64.2,25.22,2.62,6.67,0.40,15.53,6.66,1.432,0.194,0.337,0.351,7.448,0.192,0.0027,90,393,607,21719,91,16,0.243,4170,25,1370,6399,304,1017,6473,4.50,11.91,28898,22.6842,49142,18800,296697,1815.3,-0.0,623711,8.865,2619549.156,1.53e-14,0.00030,6.93,38268,21.681,2.432,18.838,0.411,21.710,2557,1156,4081,0.1878,0.970,1.388,2.000,1.385,0.947,1.598,10391.672,23699.306,14097.778,10369.755,28459.541,6699.769,1845.050,7313.912,0.427,0.499,0.483,0.407,0.432,0.480,70884,20458,0.6788,0.2543,0.1896,0.9998,0.0349,0.0293,0.6012,1.0352,1.0279,0.1809,0.0370,0.0542,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,2928,0.9997,0.8683,0.8634,0.9982,0.0349,0.0293,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1222,5.0674,5.2912,0.0494,0.0707,0.0580,0.092,0.082,0.083,0.090,1633,0.0849,0.0028,0.0012,0.00193,0.00077,0.00065,24.25,26.74,27.48,905.5264,0.0615,39.0647,3.1299,5.7350,930028,1672052,2.5821,0.1601,1763.3,905.5264,16.91,0,0,0,0,0,0,10415,15858.731,13903.898,0.9421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,11742.9,5.6710,2.3531,0.3918,30.648,373.698,84.867,289.775,13056.5
58000,9683,2375,44565,80344,71199,35325,454,14651,89,0,173945,2493047,40821.848,19073.654,1.2306,5694.795,0.036,0.813,0.101,0.050,0.479,0.410,141,0.0670,0.7060,0.043,18.9,34.4,67.2,29.53,3.04,7.32,0.23,18.94,6.72,1.380,0.195,0.379,0.391,7.371,0.168,0.0026,101,429,642,18417,71,17,0.627,5080,86,1765,7832,372,1844,7467,5.25,12.60,31629,26.7718,49213,19492,293967,1840.2,-0.0,617713,8.562,2619549.156,1.78e-16,0.00111,30.20,28171,18.521,2.470,15.425,0.626,18.558,4424,1327,3932,0.2193,0.942,1.362,2.000,1.307,0.928,1.616,7409.403,18396.714,16874.763,7372.953,22268.927,7105.080,1439.196,4834.583,0.456,0.554,0.471,0.358,0.432,0.489,66788,16244,0.6629,0.3578,0.2752,0.9997,0.0358,0.0331,0.6178,0.8156,1.0040,0.1720,0.0231,0.0433,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,2493,0.9992,0.6363,0.8606,0.9980,0.0358,0.0331,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9167,4.9434,5.6867,0.0437,0.0454,0.0336,0.053,0.041,0.037,0.054,1607,0.0831,0.0021,0.0013,0.00241,0.00078,0.00064,25.07,27.41,27.66,1227.4660,0.0686,29.9041,3.5472,5.0150,928206,1671090,3.0356,0.1352,1652.3,1227.4660,19.06,0,0,0,0,0,0,7592,13378.859,11759.645,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,12683.4,6.6930,2.6793,0.3921,40.763,342.330,78.012,256.722,20652.8
59000,10419,3070,56541,94284,82730,37322,421,20789,146,0,273468,3282102,47253.065,27405.768,1.2266,6440.379,0.024,0.828,0.093,0.055,0.493,0.394,200,0.0815,0.6844,0.044,18.6,36.0,64.7,28.12,3.72,7.83,0.23,16.34,6.75,1.377,0.207,0.460,0.480,7.503,0.199,0.0029,102,426,628,28034,49,15,0.270,5819,208,2108,8103,635,2581,7203,4.50,11.27,28130,24.9999,49383,21202,295456,1397.1,-0.0,620806,11.497,2619549.156,1.17e-14,0.00034,16.19,32584,22.638,2.513,19.471,0.654,22.676,4931,1251,4237,0.2080,0.954,1.362,2.000,1.266,0.945,1.633,6735.304,18264.877,25407.671,6685.267,21600.506,12758.186,1250.954,6956.249,0.518,0.538,0.450,0.402,0.358,0.405,66154,17200,0.6817,0.2659,0.3019,0.9999,0.0392,0.0322,0.5791,0.9005,1.0005,0.2059,0.0196,0.0597,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,2318,0.9998,0.7730,0.8986,0.9989,0.0392,0.0322,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6591,4.9630,5.3909,0.0447,0.0454,0.0365,0.056,0.036,0.039,0.051,2819,0.0849,0.0020,0.0016,0.00186,0.00060,0.00056,25.66,27.29,27.06,1379.5969,0.0929,28.6102,6.2965,5.2001,929902,1670637,2.9350,0.0657,1439.0,1379.5969,21.63,0,0,0,0,0,0,12533,20965.389,18413.600,0.9379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,11198.6,6.2500,2.6301,0.3532,73.929,404.142,95.588,311.230,17976.8
60000,9856,2949,52294,88529,77651,35793,442,19180,111,0,231670,3040092,45901.753,24449.085,1.2535,6298.609,0.023,0.820,0.107,0.050,0.491,0.395,159,0.0816,0.6746,0.033,20.0,36.2,62.0,28.40,3.34,7.97,0.27,16.82,6.69,1.379,0.212,0.421,0.437,7.816,0.185,0.0028,105,455,583,23927,57,16,0.246,5508,270,1640,7946,1186,1720,6950,4.00,11.11,26697,23.0784,49482,21713,293842,1758.6,-0.0,625496,11.344,2619549.156,1.80e-14,0.00013,15.16,32096,21.809,2.439,18.701,0.668,21.846,4244,1270,4342,0.1816,0.976,1.341,2.000,1.261,0.955,1.617,7970.476,19740.138,20529.813,7945.201,23725.349,10251.067,1275.579,6623.830,0.499,0.507,0.478,0.409,0.369,0.416,66004,18270,0.5444,0.2769,0.2592,0.9999,0.0392,0.0299,0.5763,0.9534,0.9388,0.2008,0.0226,0.0445,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,2719,0.9998,0.8177,0.8540,0.9992,0.0392,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5939,4.8265,5.4362,0.0458,0.0479,0.0346,0.050,0.048,0.035,0.055,2286,0.0729,0.0046,0.0016,0.00170,0.00073,0.00062,21.09,27.20,27.41,1168.4451,0.0825,31.8558,5.9428,5.4017,931787,1669865,3.0621,0.0073,1438.8,1168.4451,19.55,0,0,0,0,0,0,10291,18150.476,15984.231,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,10214.8,5.7696,2.4673,0.3324,61.294,379.990,89.218,291.102,17647.5
61000,9463,2932,51692,85877,75235,33900,285,19033,98,0,239640,3077601,43067.581,25065.422,1.2603,6189.334,0.026,0.847,0.079,0.048,0.488,0.400,184,0.0836,0.6722,0.042,20.6,36.0,62.3,28.09,3.75,7.51,0.23,16.59,6.73,1.377,0.195,0.458,0.479,7.856,0.195,0.0028,105,452,740,24490,59,21,0.396,5366,238,1666,7559,2097,1034,6332,4.00,9.95,24144,21.2053,49664,21018,294028,1505.7,-0.0,631793,11.025,2619549.156,1.37e-14,0.00042,36.46,30221,20.960,2.453,17.891,0.615,20.996,4455,1205,3803,0.1883,0.971,1.362,2.000,1.280,0.961,1.622,7732.935,16670.494,21518.319,7680.477,20058.120,11265.760,1649.465,5960.862,0.507,0.502,0.463,0.407,0.341,0.407,67577,17540,0.5548,0.1895,0.3099,0.9999,0.0458,0.0377,0.5877,0.8211,0.9424,0.2112,0.0407,0.0595,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,2963,0.9992,0.7160,0.8631,0.9989,0.0458,0.0377,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5193,5.0934,5.4316,0.0455,0.0381,0.0280,0.050,0.034,0.029,0.054,2483,0.0689,0.0056,0.0037,0.00187,0.00056,0.00043,26.65,26.54,26.40,1389.3856,0.0905,28.0222,5.7513,5.2733,934071,1669394,3.8082,0.0862,1239.3,1389.3856,25.40,0,0,0,0,0,0,9968,18876.087,16655.006,0.9360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,8843.2,5.3013,2.2465,0.3436,63.535,358.555,84.699,276.233,15270.2
62000,9298,2821,47747,81732,72306,33512,473,17348,149,0,203714,2740140,39439.583,21640.135,1.2387,5868.828,0.026,0.819,0.096,0.059,0.488,0.400,242,0.0764,0.6876,0.047,16.0,32.0,57.0,26.39,2.61,7.26,0.19,16.34,6.69,1.386,0.203,0.346,0.361,8.019,0.191,0.0028,95,454,742,21578,111,22,0.367,4799,103,1767,7428,1149,627,7522,2.50,9.38,23865,18.5695,49694,22100,291245,1731.9,-0.0,636562,9.692,2619549.156,2.13e-15,0.00014,13.00,27693,18.565,2.432,15.497,0.636,18.600,2745,1522,5031,0.2103,0.972,1.362,2.000,1.266,0.967,1.578,7010.412,20029.434,14535.975,7006.934,23765.503,8084.495,1325.136,6361.675,0.472,0.503,0.497,0.373,0.299,0.463,67426,16485,0.5566,0.1789,0.3229,1.0000,0.0388,0.0355,0.5806,0.9482,0.9680,0.1994,0.0222,0.0544,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,2672,0.9988,0.7881,0.8367,0.9982,0.0388,0.0355,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6007,5.2558,5.2198,0.0503,0.0389,0.0251,0.038,0.035,0.023,0.044,2230,0.0718,0.0052,0.0016,0.00189,0.00059,0.00057,24.51,27.14,27.20,1164.8040,0.0745,31.0672,4.4845,5.2075,935970,1667582,4.3833,0.1882,1297.8,1164.8040,24.03,0,0,0,0,0,0,9028,15771.306,13824.160,0.9395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,8727.8,4.6424,1.9358,0.3205,38.483,321.816,73.890,247.185,16010.8
63000,8918,2798,45811,80170,71244,33958,401,13970,75,0,173597,2691899,39549.100,19681.991,1.2030,6629.956,0.030,0.816,0.081,0.073,0.503,0.393,130,0.0709,0.6943,0.048,19.8,32.0,59.3,26.88,2.28,6.30,0.36,17.95,6.47,1.417,0.181,0.305,0.317,8.961,0.187,0.0024,90,417,704,19186,88,21,0.376,4462,11,2069,6838,135,942,7841,2.25,9.44,26372,19.5333,49719,22384,287740,1271.8,-0.0,636683,8.531,2619549.156,4.98e-15,0.00018,29.99,28903,18.263,2.436,15.147,0.679,18.300,2137,1246,5535,0.1710,0.982,1.362,2.000,1.270,0.963,1.576,7838.740,22535.104,10784.167,7819.416,27575.473,4949.090,1217.743,6885.202,0.428,0.522,0.531,0.338,0.367,0.467,66178,19249,0.6628,0.2213,0.3311,0.9997,0.0345,0.0321,0.5951,0.8695,0.9091,0.2028,0.0299,0.0438,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,3810,0.9989,0.7019,0.7924,0.9983,0.0345,0.0321,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5499,4.9265,5.2266,0.0559,0.0524,0.0400,0.073,0.040,0.039,0.070,1214,0.0507,0.0050,0.0010,0.00218,0.00066,0.00065,23.81,26.69,26.89,966.1137,0.0574,35.6692,2.8435,5.6871,936407,1665898,4.3288,0.2149,1528.8,966.1137,23.18,0,0,0,0,0,0,7873,13052.035,11405.483,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,9618.5,4.8833,1.8568,0.2936,27.996,312.953,70.179,242.233,16552.3
64000,9642,3616,56168,98305,87957,41496,641,15591,83,0,206248,3233473,48147.573,23658.559,1.2002,8187.780,0.035,0.817,0.077,0.071,0.515,0.385,215,0.0739,0.6934,0.042,20.1,32.0,55.8,25.56,2.53,6.91,0.20,15.92,6.49,1.434,0.192,0.372,0.389,9.545,0.210,0.0023,83,385,960,23535,71,19,0.386,5107,42,2723,6877,149,1057,8436,2.00,8.04,28585,21.4935,49807,21744,285259,1733.4,-0.0,634326,9.587,2619549.156,5.33e-15,0.00021,25.46,35318,21.775,2.464,18.486,0.825,21.811,3069,1150,5423,0.1615,0.994,1.366,2.000,1.269,0.970,1.625,8940.889,28428.615,12534.430,8900.607,34900.316,6165.993,1150.255,8154.531,0.424,0.548,0.547,0.295,0.409,0.464,64069,23884,0.7420,0.1998,0.3277,0.9998,0.0323,0.0325,0.6108,0.9345,0.9809,0.1851,0.0183,0.0567,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,4516,0.9992,0.7517,0.8360,0.9980,0.0323,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5173,5.0957,5.2303,0.0610,0.0407,0.0334,0.051,0.049,0.034,0.057,1364,0.0595,0.0032,0.0010,0.00235,0.00071,0.00063,27.77,26.51,26.65,1326.6969,0.0641,44.1947,3.0789,6.5082,935884,1664793,3.5291,0.1760,1388.6,1326.6969,25.53,0,0,0,0,0,0,10006,15470.779,13474.689,0.9398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,10658.5,5.3734,2.0927,0.2823,29.667,384.571,85.157,301.259,14708.0
65000,10346,3646,58748,97377,85830,38257,372,19823,98,0,257998,3519274,46926.655,27164.138,1.1945,7903.008,0.037,0.812,0.080,0.071,0.510,0.380,234,0.0842,0.6918,0.046,18.8,32.0,57.6,25.08,2.43,7.30,0.27,15.08,6.30,1.461,0.207,0.365,0.378,9.249,0.211,0.0026,94,418,1399,25144,131,18,0.351,5698,200,3127,7019,312,1351,8683,2.50,9.13,28624,21.4949,49827,22363,283471,1626.9,-0.0,635593,11.249,2619549.156,1.26e-14,0.00112,11.33,35147,23.584,2.449,20.122,1.013,23.621,3166,1121,6059,0.1445,0.997,1.397,2.000,1.309,0.956,1.634,8142.641,25661.054,15286.852,8068.320,31474.491,8858.969,1761.385,8640.776,0.420,0.524,0.558,0.320,0.337,0.441,62578,19214,0.6766,0.2042,0.3218,0.9991,0.0370,0.0365,0.6191,0.8700,0.9865,0.1726,0.0291,0.0615,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,5722,0.9991,0.6878,0.8448,0.9978,0.0370,0.0365,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6507,4.9139,5.1123,0.0602,0.0494,0.0398,0.060,0.066,0.036,0.077,1659,0.0559,0.0056,0.0009,0.00231,0.00088,0.00058,21.86,26.24,26.62,1430.5988,0.0921,39.9876,4.1471,7.1016,936777,1663174,2.2112,0.0845,1202.4,1430.5988,19.61,0,0,0,0,0,0,11528,19261.130,16852.638,0.9329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,11041.8,5.3737,2.3140,0.2791,36.513,383.137,86.744,295.810,15289.9
66000,10596,3114,49249,77146,65654,27545,352,18357,122,0,247235,3043912,39010.635,25488.727,1.2533,6122.046,0.032,0.834,0.072,0.062,0.492,0.387,188,0.0815,0.6842,0.036,18.0,32.0,59.2,25.94,2.85,7.88,0.26,14.95,6.34,1.433,0.223,0.411,0.428,7.739,0.197,0.0027,102,477,1424,20184,172,17,0.386,5718,715,2315,7566,1147,1504,7945,4.25,11.72,27774,22.2729,49937,23640,287508,1459.7,-0.0,637478,11.095,2619549.156,5.51e-15,0.00078,33.72,29074,21.355,2.438,18.023,0.893,21.393,3965,1041,5590,0.1716,0.961,1.386,2.000,1.300,0.950,1.617,5959.239,17628.316,17358.929,5887.504,21886.248,9477.107,1235.848,8653.727,0.411,0.438,0.552,0.342,0.286,0.386,67449,13493,0.6383,0.3093,0.3148,0.9996,0.0351,0.0360,0.5808,0.8754,1.0062,0.1544,0.0550,0.0713,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,4425,0.9991,0.5594,0.8449,0.9986,0.0351,0.0361,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8224,4.6030,5.3358,0.0471,0.0491,0.0388,0.056,0.057,0.035,0.069,2093,0.0850,0.0062,0.0019,0.00190,0.00058,0.00036,25.63,27.10,25.96,1227.8437,0.0987,28.0736,4.8136,6.2810,937241,1663600,1.2574,0.0125,1217.5,1227.8437,21.44,0,0,0,0,0,0,10509,19366.681,17049.139,0.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,10789.5,5.5682,2.5464,0.2938,45.655,330.522,78.135,250.748,16929.5
67000,10193,2875,54939,89597,76835,34214,444,18579,95,0,261725,3140874,45035.212,26735.979,1.2158,6847.769,0.022,0.850,0.078,0.050,0.492,0.388,201,0.0874,0.6874,0.031,17.9,32.0,62.7,27.78,2.70,7.77,0.29,17.01,6.39,1.346,0.215,0.345,0.360,7.634,0.184,0.0027,93,424,1191,21112,161,16,0.358,5589,414,1659,8120,1153,1180,7860,4.25,11.25,25134,20.5505,49943,21308,288941,1686.8,-0.0,642767,11.557,2619549.156,1.78e-15,0.00048,9.25,32283,21.588,2.446,18.399,0.743,21.626,3345,1550,5298,0.1970,0.968,1.253,2.000,1.296,0.960,1.490,8584.695,19380.857,19260.388,8543.493,24079.101,11062.542,1901.172,6924.496,0.445,0.470,0.532,0.376,0.339,0.406,69299,18692,0.6609,0.1709,0.2403,0.9999,0.0375,0.0281,0.5778,0.9944,0.9585,0.1731,0.0318,0.0525,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,4667,0.9991,0.7391,0.8229,0.9991,0.0375,0.0281,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2332,4.4909,5.3221,0.0471,0.0502,0.0392,0.044,0.056,0.037,0.059,3124,0.1270,0.0042,0.0027,0.00170,0.00066,0.00040,23.59,27.17,26.73,1189.2268,0.1029,32.8613,5.5733,5.9836,939497,1662528,1.1796,0.0685,1267.6,1189.2268,19.08,0,0,0,0,0,0,10185,19888.210,17651.191,0.9388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,9675.4,5.1376,2.3431,0.3256,55.462,370.376,84.750,284.010,18545.0
68000,8236,2320,44409,75605,65769,30853,343,16317,58,0,180045,2688921,39133.389,20093.220,1.2509,6017.567,0.024,0.832,0.088,0.056,0.498,0.389,182,0.0868,0.6920,0.042,18.5,32.0,61.8,28.00,2.56,7.47,0.49,17.48,6.29,1.372,0.204,0.322,0.334,8.020,0.174,0.0027,101,453,1004,13737,135,16,0.369,4329,227,1064,6945,918,564,6754,4.50,12.25,25735,20.1038,49909,20681,285554,1713.0,-0.0,644507,9.934,2619549.156,1.24e-15,0.00031,20.48,28064,18.978,2.445,15.996,0.536,19.008,2331,1363,4542,0.2080,0.960,1.286,2.000,1.317,0.946,1.528,6826.633,19910.230,14100.417,6804.489,24246.051,6860.304,1620.746,5594.603,0.440,0.499,0.529,0.388,0.304,0.453,67226,18444,0.6111,0.2939,0.2742,0.9995,0.0261,0.0303,0.5763,0.9061,0.9077,0.1709,0.0394,0.0535,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,2634,0.9994,0.7124,0.8023,0.9984,0.0261,0.0303,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1365,4.4897,5.3729,0.0486,0.0738,0.0533,0.082,0.066,0.066,0.098,2328,0.1355,0.0041,0.0020,0.00180,0.00062,0.00048,23.22,27.35,27.77,1086.1475,0.0690,31.2648,4.0490,5.8850,940528,1662551,1.9227,0.1567,1402.9,1086.1475,16.76,0,0,0,0,0,0,6585,14075.653,12484.066,0.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,9877.6,5.0259,2.1195,0.3349,36.221,321.748,75.612,249.101,15579.6
69000,7465,2433,47446,83750,73441,35948,356,15704,61,0,172662,2680735,42638.609,19967.804,1.1968,7052.671,0.040,0.816,0.088,0.056,0.498,0.389,161,0.0951,0.7011,0.036,18.1,32.0,57.6,25.85,2.76,7.31,0.29,15.49,6.15,1.370,0.211,0.378,0.393,8.256,0.199,0.0026,95,407,830,11221,85,15,0.401,4021,41,1494,5930,239,1068,6158,4.75,12.65,27315,21.7965,49996,18869,281270,1562.5,-0.0,642689,9.060,2619549.156,2.40e-14,0.00024,23.82,32314,20.202,2.437,17.324,0.441,20.229,2525,970,3970,0.1858,0.974,1.290,2.000,1.279,0.958,1.529,8208.405,22065.253,13936.636,8168.253,27586.391,6287.059,1569.235,5058.839,0.445,0.503,0.525,0.340,0.295,0.507,62984,21602,0.6300,0.2204,0.2891,0.9997,0.0284,0.0362,0.5846,0.9518,0.9839,0.1808,0.0451,0.0571,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,3377,0.9986,0.7876,0.8314,0.9976,0.0284,0.0362,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9727,4.4496,5.2671,0.0541,0.0539,0.0374,0.051,0.042,0.046,0.055,1855,0.0964,0.0038,0.0015,0.00221,0.00072,0.00070,26.19,26.86,27.22,1288.3337,0.0752,35.9822,3.4086,5.6513,940341,1662601,2.6642,0.1795,1331.0,1288.3337,20.51,0,0,0,0,0,0,5618,12915.133,11434.694,0.9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,10838.1,5.4491,2.2014,0.3338,29.502,350.592,79.462,275.125,11585.1
70000,7370,2336,40199,61243,52769,20770,274,14269,83,0,158646,2308045,34043.069,16543.485,1.2451,4197.673,0.035,0.844,0.079,0.042,0.466,0.410,203,0.0982,0.7127,0.039,17.3,32.0,57.4,26.57,3.28,8.06,0.25,14.97,6.20,1.317,0.228,0.451,0.467,8.181,0.201,0.0026,98,441,711,11639,73,15,0.503,4257,44,1565,5761,250,1419,5701,5.50,13.78,29021,23.5513,50038,20914,283404,1139.1,-0.0,640155,8.384,2619549.156,8.00e-15,0.00050,7.77,21656,15.233,2.420,12.434,0.379,15.261,3130,915,3325,0.1900,0.961,1.174,2.000,1.159,0.947,1.568,6220.039,14053.021,15559.647,6195.773,16485.322,6579.796,1247.821,4518.194,0.482,0.467,0.454,0.358,0.294,0.349,64784,15642,0.6112,0.1349,0.2483,0.9998,0.0318,0.0348,0.5749,1.0805,1.0108,0.1732,0.0365,0.0743,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,2368,0.9990,0.8488,0.8781,0.9986,0.0318,0.0348,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.6479,4.4191,5.3285,0.0525,0.0460,0.0312,0.050,0.043,0.037,0.056,1564,0.0741,0.0031,0.0016,0.00230,0.00061,0.00061,23.18,26.29,27.10,1295.9278,0.0719,22.8932,3.5581,4.8259,939795,1662548,2.9408,0.1416,1274.1,1295.9278,17.44,0,0,0,0,0,0,6368,12345.811,10881.700,0.9350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,11443.9,5.8878,2.3927,0.3178,39.239,287.145,64.968,220.890,12872.3
