id,n_genes,n_edges,decode_ns,speed,metabolism,sense,size,lifespan,greed,boldness,fertility
4257,7,1,3083,0.4271,0.3006,0.3155,0.3387,0.4567,0.4600,0.5125,0.5270
4258,5,1,2000,0.3949,0.5095,0.5313,0.4373,0.4376,0.5690,0.6034,0.6269
4259,9,5,4916,0.6257,0.3952,0.5189,0.5756,0.5729,0.3859,0.4532,0.3813
4260,13,13,6708,0.7650,0.5146,0.5305,0.5232,0.6107,0.4189,0.4015,0.6200
4261,9,1,3750,0.4372,0.4018,0.5877,0.6146,0.3575,0.4229,0.5601,0.6096
4262,10,8,4708,0.7420,0.7169,0.4213,0.4743,0.6787,0.4062,0.4965,0.4421
4263,13,11,6666,0.3146,0.4096,0.5054,0.2658,0.6768,0.2898,0.4637,0.5704
4264,10,3,4666,0.3974,0.3281,0.4498,0.3917,0.4181,0.7412,0.4741,0.4459
4265,8,3,3417,0.4185,0.5863,0.5148,0.3308,0.5194,0.4590,0.3073,0.3140
4266,9,6,4542,0.5407,0.3929,0.6376,0.3623,0.5465,0.2942,0.5470,0.4013
4267,10,6,4708,0.5095,0.5440,0.7187,0.3835,0.4895,0.5976,0.6458,0.4920
4268,8,4,3375,0.4824,0.3276,0.6314,0.5038,0.3694,0.2822,0.4902,0.5618
4269,9,3,3917,0.4854,0.4277,0.6111,0.5289,0.5290,0.3757,0.6275,0.6503
4270,7,3,3041,0.4976,0.3338,0.5265,0.4893,0.6357,0.3682,0.4203,0.6282
4271,6,2,2750,0.3338,0.3814,0.4951,0.6320,0.5760,0.5696,0.5807,0.4594
4272,9,4,3875,0.5436,0.4361,0.3896,0.6668,0.5008,0.5067,0.6790,0.6079
4273,10,5,4500,0.5720,0.4682,0.5209,0.3670,0.5468,0.6077,0.5466,0.5859
4274,6,1,2291,0.5617,0.5220,0.4053,0.5293,0.4990,0.5019,0.6805,0.4220
4275,8,0,3334,0.4685,0.5718,0.5591,0.5504,0.3140,0.4335,0.5824,0.5301
4276,11,7,6042,0.2576,0.4310,0.5101,0.5156,0.3344,0.4788,0.5673,0.4247
4277,9,5,3959,0.6470,0.7026,0.3850,0.5632,0.5284,0.5755,0.4179,0.5323
4278,11,2,5042,0.5992,0.2130,0.6340,0.4118,0.3020,0.4542,0.7110,0.3421
4279,9,5,3958,0.3569,0.2747,0.4543,0.3890,0.5179,0.7071,0.5342,0.5558
4280,2,0,1625,0.4898,0.4051,0.3800,0.4543,0.4699,0.5529,0.4868,0.5776
4281,5,0,2500,0.3744,0.3963,0.4180,0.4770,0.4340,0.5558,0.5724,0.3957
4282,10,6,4500,0.4256,0.3425,0.5174,0.4245,0.5626,0.4691,0.6748,0.4433
4283,6,0,2250,0.5761,0.5954,0.5811,0.5886,0.4895,0.4778,0.6650,0.6328
4284,6,2,2333,0.6720,0.4965,0.5160,0.5093,0.5969,0.4769,0.4579,0.3608
4285,6,0,2292,0.5924,0.4257,0.5285,0.5748,0.5140,0.4915,0.6022,0.5130
4286,8,3,3917,0.3924,0.6805,0.4707,0.5435,0.8465,0.5532,0.5296,0.4069
4287,12,14,5958,0.3468,0.5933,0.5247,0.3806,0.4570,0.3888,0.6042,0.4447
4288,8,3,3417,0.4560,0.4354,0.4060,0.6204,0.6296,0.4799,0.5735,0.5863
4289,5,1,1958,0.5772,0.4636,0.3700,0.5781,0.4962,0.4838,0.3846,0.6489
4290,4,0,1667,0.6130,0.4829,0.3405,0.6099,0.4663,0.4442,0.5357,0.5589
4291,3,1,1875,0.3926,0.3748,0.5437,0.5272,0.5109,0.5819,0.4423,0.4728
4292,6,2,2250,0.4463,0.4410,0.5953,0.4102,0.4815,0.4952,0.6530,0.4385
4293,5,0,1875,0.4135,0.5413,0.4469,0.5320,0.5292,0.6083,0.5916,0.5898
4294,8,6,3375,0.6673,0.5047,0.5335,0.6783,0.5856,0.3351,0.5555,0.6540
4295,8,9,3417,0.4312,0.5994,0.3259,0.4457,0.5089,0.4848,0.4778,0.6679
4296,4,1,1750,0.5060,0.4220,0.5548,0.4090,0.5076,0.5136,0.4326,0.4761
4297,7,1,3167,0.4784,0.4955,0.5377,0.6291,0.5340,0.5229,0.4321,0.5840
4298,7,3,3000,0.4811,0.5284,0.4227,0.5160,0.5106,0.4094,0.4330,0.6681
4299,11,4,5042,0.4689,0.5680,0.5736,0.7211,0.5465,0.3472,0.5934,0.5191
4300,7,2,2958,0.6389,0.4540,0.5008,0.4722,0.4366,0.5530,0.3883,0.5641
4301,7,2,3541,0.3676,0.5478,0.4147,0.3875,0.4787,0.2848,0.4380,0.4949
4302,5,1,1958,0.5634,0.3357,0.5881,0.5603,0.5498,0.3868,0.4454,0.4001
4303,1,0,1417,0.4402,0.4773,0.5211,0.4986,0.5088,0.5157,0.5447,0.4870
4304,7,1,3125,0.3766,0.5444,0.3871,0.4209,0.4923,0.2731,0.5859,0.6644
4305,6,2,2542,0.5050,0.4802,0.5197,0.2473,0.4040,0.4371,0.5100,0.4988
4306,11,8,6333,0.2723,0.2330,0.7427,0.3348,0.3606,0.2988,0.6791,0.5185
4307,7,2,4666,0.5223,0.6792,0.4450,0.3598,0.5824,0.6126,0.4625,0.3541
4308,9,1,3917,0.3705,0.6185,0.6003,0.2735,0.6863,0.6609,0.6708,0.6021
4309,6,2,2292,0.5142,0.5283,0.5904,0.4366,0.6766,0.4947,0.4275,0.4377
4310,14,11,7542,0.6193,0.6149,0.5592,0.1908,0.6813,0.7754,0.7529,0.4423
4311,7,2,2917,0.4340,0.5593,0.6311,0.5167,0.3412,0.4809,0.6742,0.4024
4312,11,6,5083,0.5832,0.6488,0.7997,0.6463,0.5299,0.4447,0.6173,0.4164
4313,9,5,4000,0.3130,0.4091,0.5511,0.6249,0.5710,0.6686,0.5247,0.7590
4314,7,7,3125,0.4006,0.5738,0.5796,0.6071,0.6420,0.4428,0.3913,0.3775
4315,7,2,3000,0.4161,0.5079,0.5479,0.3917,0.6658,0.4765,0.5428,0.6660
4316,9,7,4750,0.3069,0.4077,0.7430,0.5875,0.7242,0.6910,0.7721,0.5203
4317,2,1,1541,0.3561,0.6040,0.4527,0.5930,0.5250,0.5489,0.4444,0.4743
4318,9,3,3917,0.4386,0.5379,0.4546,0.4388,0.5278,0.5746,0.6069,0.4880
4319,15,11,8208,0.4637,0.2868,0.5389,0.3940,0.2486,0.3636,0.5895,0.7495
4320,13,12,6708,0.2893,0.3646,0.4355,0.3293,0.6057,0.5085,0.4762,0.5901
4321,2,0,1875,0.5135,0.3979,0.3843,0.5521,0.4881,0.5940,0.5206,0.4659
4322,5,1,1916,0.5294,0.4941,0.5465,0.5233,0.3409,0.4636,0.4460,0.5049
4323,6,0,2375,0.4591,0.5479,0.5883,0.4664,0.6490,0.5322,0.5804,0.5749
4324,4,0,1542,0.3973,0.4852,0.5249,0.4319,0.5712,0.6330,0.5551,0.5033
4325,5,2,2042,0.4554,0.5155,0.5325,0.5927,0.4982,0.3381,0.4463,0.4928
4326,7,2,3542,0.4303,0.3372,0.5538,0.3475,0.4227,0.5758,0.4358,0.6497
4327,8,2,3375,0.5646,0.5319,0.4452,0.3599,0.5647,0.7434,0.6091,0.4026
4328,7,4,3042,0.3967,0.6002,0.5558,0.5445,0.5841,0.6215,0.5128,0.6802
4329,5,1,1958,0.4107,0.3475,0.4338,0.4264,0.3690,0.6034,0.4903,0.3538
4330,11,8,5166,0.5082,0.2305,0.5476,0.6293,0.6042,0.1819,0.4655,0.5995
4331,8,2,3417,0.6708,0.5849,0.5498,0.5595,0.3727,0.5464,0.6760,0.7251
4332,4,2,1625,0.3769,0.4535,0.4473,0.4648,0.5698,0.4754,0.5339,0.5896
4333,9,4,4125,0.3650,0.4014,0.3109,0.3290,0.4871,0.5505,0.6355,0.5368
4334,9,4,4041,0.3979,0.5569,0.3556,0.3992,0.5518,0.4657,0.6004,0.6050
4335,2,1,1500,0.5909,0.4905,0.4206,0.4255,0.5223,0.4970,0.5684,0.4550
4336,5,2,1917,0.4623,0.5689,0.5164,0.5254,0.5759,0.4745,0.4537,0.4997
4337,8,2,3292,0.5386,0.5398,0.4973,0.6144,0.4822,0.5735,0.5467,0.6903
4338,7,5,3041,0.6024,0.3605,0.3885,0.4247,0.4212,0.2905,0.6244,0.6203
4339,9,9,4000,0.4886,0.6704,0.4885,0.4938,0.4694,0.5088,0.4912,0.5563
4340,10,7,4583,0.4392,0.5120,0.4896,0.2815,0.6842,0.5459,0.6114,0.7027
4341,5,0,2625,0.3101,0.5552,0.5009,0.3543,0.4909,0.3896,0.6548,0.5025
4342,6,3,2542,0.3007,0.5430,0.3216,0.5304,0.6586,0.6439,0.4956,0.5949
4343,5,1,2125,0.6000,0.6184,0.5640,0.4419,0.3796,0.4288,0.4880,0.5394
4344,10,4,4667,0.6362,0.6745,0.6804,0.6872,0.4349,0.5801,0.3924,0.4901
4345,7,2,3084,0.4710,0.3368,0.4641,0.4460,0.4915,0.4661,0.5317,0.4576
4346,3,1,1541,0.5307,0.5228,0.5494,0.5640,0.5477,0.4594,0.4775,0.4670
4347,8,4,3500,0.3687,0.6619,0.4532,0.7173,0.5743,0.5400,0.5927,0.4838
4348,12,4,5750,0.4887,0.7678,0.4929,0.5841,0.4309,0.7091,0.4629,0.6383
4349,5,1,2000,0.5460,0.4391,0.5497,0.6988,0.5718,0.5835,0.6633,0.5652
4350,7,4,3084,0.2845,0.3847,0.4664,0.4991,0.5385,0.3952,0.4770,0.3674
4351,10,8,4625,0.5069,0.5038,0.3364,0.3984,0.6669,0.3942,0.6005,0.5698
4352,3,0,1708,0.5641,0.4509,0.5666,0.5452,0.4225,0.4315,0.4952,0.4960
4353,10,9,4625,0.2860,0.6921,0.4539,0.3908,0.6739,0.6067,0.3839,0.4076
4354,12,5,5833,0.5018,0.5455,0.4200,0.4752,0.4722,0.5108,0.3743,0.6375
4355,5,2,2041,0.5377,0.3863,0.5500,0.5599,0.5150,0.4873,0.6474,0.5474
4356,10,4,5459,0.6655,0.2055,0.6879,0.6259,0.5661,0.2630,0.5111,0.4700
4357,9,6,4042,0.5223,0.3551,0.6327,0.4025,0.4555,0.2480,0.5841,0.4795
4358,11,7,5334,0.4208,0.3722,0.3450,0.4168,0.7102,0.6742,0.5402,0.7365
4359,14,7,7542,0.4656,0.4982,0.4340,0.3576,0.3739,0.5368,0.7092,0.5299
4360,6,3,2375,0.2917,0.5115,0.4709,0.3493,0.4951,0.5068,0.5039,0.5953
4361,10,3,4958,0.6835,0.6162,0.5538,0.4696,0.4762,0.4748,0.4482,0.5002
4362,6,3,2458,0.5391,0.3749,0.4875,0.4791,0.6607,0.5796,0.4871,0.5217
4363,10,8,4667,0.3798,0.6135,0.4892,0.2823,0.4381,0.3831,0.3917,0.5141
4364,9,6,3958,0.4687,0.3799,0.3839,0.5944,0.4893,0.6015,0.4108,0.6335
4365,9,5,4125,0.3262,0.4235,0.2532,0.3795,0.3948,0.5160,0.5300,0.5951
4366,11,5,6041,0.2649,0.4081,0.5459,0.4844,0.6056,0.4586,0.7210,0.3713
4367,5,3,2042,0.6791,0.6086,0.4386,0.6204,0.4440,0.4151,0.2880,0.6010
4368,13,7,6709,0.4131,0.6621,0.6907,0.3384,0.4690,0.6959,0.3487,0.4222
4369,10,3,4667,0.6971,0.5571,0.3841,0.5614,0.4647,0.6603,0.4634,0.4801
4370,8,3,3458,0.6890,0.3958,0.5458,0.5317,0.3016,0.6798,0.4387,0.4029
4371,6,2,2750,0.6424,0.5187,0.5430,0.4136,0.5245,0.2658,0.5566,0.5778
4372,10,4,4542,0.4923,0.7045,0.6012,0.2878,0.5755,0.5568,0.5923,0.5544
4373,11,6,5042,0.6750,0.6993,0.2310,0.3812,0.2121,0.3957,0.7032,0.3864
4374,12,5,5792,0.4956,0.3010,0.5417,0.4467,0.5319,0.5087,0.6217,0.3710
4375,5,0,2042,0.6188,0.5885,0.4770,0.3599,0.6505,0.5729,0.4353,0.5462
4376,8,0,4083,0.3338,0.5893,0.5358,0.5171,0.4710,0.6819,0.7709,0.5836
4377,5,3,1958,0.6306,0.5181,0.4404,0.5677,0.3052,0.5517,0.4813,0.6488
4378,10,4,4500,0.3759,0.5365,0.6553,0.3075,0.5876,0.5059,0.6426,0.4252
4379,11,10,5250,0.6036,0.4501,0.4692,0.4589,0.4853,0.5139,0.6540,0.6016
4380,12,5,5833,0.4121,0.5109,0.5412,0.4861,0.5903,0.5619,0.6955,0.4712
4381,6,0,2417,0.4260,0.5260,0.3920,0.5230,0.5757,0.4119,0.5934,0.4930
4382,6,3,2333,0.4544,0.3958,0.5153,0.5448,0.4868,0.4999,0.4501,0.5149
4383,7,5,3125,0.3412,0.3590,0.5111,0.6969,0.5131,0.6627,0.6233,0.6418
4384,8,4,3375,0.4691,0.4362,0.6551,0.3973,0.5573,0.2238,0.4516,0.5003
4385,7,4,3041,0.6769,0.5875,0.4087,0.5346,0.6288,0.5559,0.5448,0.4297
4386,12,4,6584,0.4379,0.6057,0.4646,0.2565,0.4833,0.5879,0.6640,0.3922
4387,11,11,5458,0.4665,0.4529,0.5875,0.5779,0.7507,0.5479,0.5931,0.4717
4388,10,5,4500,0.4371,0.6031,0.3988,0.5047,0.3433,0.3474,0.6531,0.6253
4389,5,3,2000,0.5855,0.4763,0.5671,0.5727,0.3586,0.3412,0.5564,0.5797
4390,11,4,5083,0.4178,0.5697,0.4311,0.5336,0.2852,0.4996,0.3890,0.4911
4391,10,5,5166,0.5160,0.4603,0.4297,0.5130,0.3284,0.4311,0.4952,0.4990
4392,10,11,4875,0.4416,0.4508,0.4076,0.3638,0.4227,0.4054,0.6992,0.5008
4393,10,5,4459,0.3184,0.5795,0.5702,0.3847,0.4787,0.6356,0.5477,0.5525
4394,10,9,4542,0.4340,0.5552,0.5544,0.4718,0.3899,0.3797,0.6397,0.7699
4395,10,7,4500,0.4427,0.3100,0.6158,0.4696,0.5968,0.6377,0.2824,0.4156
4396,10,8,5667,0.7299,0.3398,0.4110,0.5428,0.3832,0.4282,0.5150,0.5522
4397,11,6,5042,0.5912,0.5431,0.3711,0.3764,0.6368,0.4610,0.6130,0.5776
4398,9,5,3958,0.6348,0.2803,0.3002,0.6122,0.4000,0.6326,0.5310,0.6837
4399,9,6,4084,0.6805,0.5871,0.6910,0.5092,0.5370,0.6661,0.3191,0.4715
4400,12,11,7375,0.3394,0.3086,0.7618,0.5653,0.5463,0.4813,0.6811,0.1204
4401,4,2,2083,0.4708,0.5218,0.4623,0.4911,0.4793,0.4977,0.6669,0.5877
4402,5,3,2083,0.5823,0.6104,0.4381,0.5170,0.5353,0.5614,0.3411,0.4161
4403,12,9,5833,0.7602,0.4628,0.7165,0.4159,0.4064,0.5050,0.4296,0.4508
4404,5,0,2041,0.5116,0.5007,0.4128,0.5161,0.6352,0.3984,0.5119,0.4284
4405,7,5,3042,0.4111,0.5659,0.5201,0.5376,0.2820,0.5418,0.7083,0.5638
4406,6,4,2458,0.5732,0.5150,0.5293,0.4603,0.4687,0.5223,0.5022,0.4782
4407,4,1,1667,0.5094,0.5453,0.5192,0.3760,0.4726,0.3269,0.4984,0.6164
4408,14,12,7708,0.6073,0.3864,0.3302,0.4491,0.4884,0.6508,0.6039,0.6022
4409,9,7,4125,0.3988,0.5345,0.7725,0.2868,0.6516,0.7145,0.5912,0.6195
4410,3,0,1500,0.5510,0.4605,0.5527,0.5718,0.4915,0.5103,0.4418,0.5400
4411,4,0,1875,0.5716,0.3274,0.6637,0.4534,0.5498,0.4135,0.4248,0.3675
4412,7,5,3125,0.4503,0.6199,0.5084,0.4168,0.5040,0.6303,0.4113,0.6381
4413,10,4,4500,0.6233,0.5076,0.3451,0.4832,0.2861,0.3772,0.6363,0.5154
4414,7,4,3000,0.3827,0.6446,0.5923,0.4620,0.4045,0.8002,0.4580,0.4343
4415,6,5,2500,0.3037,0.6012,0.4216,0.6406,0.3346,0.2567,0.6563,0.5420
4416,12,6,6875,0.6378,0.4868,0.5689,0.3736,0.4917,0.2113,0.7306,0.2034
4417,6,3,2709,0.4530,0.3540,0.4424,0.3495,0.3221,0.4969,0.4697,0.6194
4418,3,0,1500,0.5047,0.4656,0.4002,0.4357,0.4949,0.5873,0.4885,0.6047
4419,10,7,4583,0.2922,0.5818,0.4855,0.5452,0.6122,0.3610,0.5533,0.5832
4420,8,2,3375,0.5840,0.5607,0.4625,0.2890,0.3130,0.4603,0.5253,0.6570
4421,9,6,4125,0.5499,0.2653,0.5960,0.4638,0.3566,0.4633,0.5219,0.5692
4422,10,3,4458,0.5984,0.5302,0.5820,0.4779,0.5275,0.6801,0.8366,0.4805
4423,6,3,2333,0.3637,0.4307,0.5385,0.5573,0.2900,0.5205,0.4799,0.6810
4424,6,2,2292,0.4529,0.3183,0.4661,0.3530,0.3357,0.3269,0.4454,0.5493
4425,14,9,7541,0.5130,0.7502,0.2190,0.3191,0.4148,0.2871,0.5635,0.2221
4426,12,6,5916,0.7533,0.3252,0.7538,0.4332,0.2616,0.6184,0.5263,0.2399
4427,4,3,1667,0.4967,0.3435,0.5484,0.4076,0.3446,0.4408,0.3793,0.5141
4428,7,2,3000,0.2456,0.5690,0.4109,0.6565,0.4264,0.7609,0.4740,0.5735
4429,7,2,3042,0.6340,0.5745,0.4579,0.3581,0.4371,0.5446,0.5630,0.5261
4430,7,0,2875,0.4800,0.6946,0.2878,0.5294,0.5819,0.5647,0.5214,0.3281
4431,10,3,5292,0.6801,0.6186,0.3754,0.4470,0.4897,0.5303,0.7300,0.6113
4432,11,5,5042,0.4687,0.5187,0.5807,0.5011,0.3417,0.5218,0.2920,0.4194
4433,12,8,5916,0.4518,0.5481,0.6236,0.4723,0.3265,0.5485,0.5804,0.6158
4434,15,15,8375,0.5526,0.5137,0.7122,0.2550,0.6157,0.4427,0.3817,0.4602
4435,7,3,3041,0.5252,0.2942,0.5709,0.4592,0.5152,0.4836,0.5194,0.4572
4436,11,6,6125,0.4944,0.4087,0.2734,0.6109,0.3317,0.5784,0.6061,0.5893
4437,8,2,3458,0.3547,0.4984,0.5213,0.4559,0.5373,0.4118,0.4197,0.6057
4438,11,1,4958,0.5419,0.5256,0.3975,0.6567,0.4892,0.5389,0.5344,0.5622
4439,10,6,4583,0.7101,0.5482,0.3149,0.3972,0.3994,0.5570,0.6533,0.6371
4440,7,3,3542,0.3413,0.3900,0.3031,0.5127,0.4854,0.3975,0.6422,0.6671
4441,9,4,4125,0.6242,0.5147,0.4161,0.5018,0.5630,0.6236,0.5871,0.6439
4442,6,1,2417,0.5597,0.5812,0.5216,0.4057,0.5180,0.3840,0.5392,0.5233
4443,4,2,1625,0.6344,0.5674,0.5684,0.5806,0.5656,0.4045,0.4694,0.5024
4444,9,1,3958,0.4360,0.4745,0.4964,0.4517,0.5654,0.5693,0.4939,0.4127
4445,11,6,5000,0.3538,0.4349,0.3132,0.6606,0.4045,0.4359,0.6621,0.5998
4446,5,2,2375,0.3874,0.4869,0.6089,0.5070,0.4598,0.7117,0.4819,0.6024
4447,4,1,1708,0.4495,0.5200,0.4324,0.5755,0.3218,0.3341,0.4417,0.4088
4448,6,4,2375,0.3943,0.6073,0.4612,0.3816,0.5003,0.5201,0.4072,0.4507
4449,10,6,4583,0.5788,0.3903,0.5669,0.4584,0.4875,0.4880,0.3559,0.5044
4450,7,2,2958,0.4299,0.4795,0.4117,0.4284,0.5411,0.4058,0.5877,0.3441
4451,8,7,4166,0.4751,0.4309,0.4389,0.3991,0.4600,0.4410,0.3925,0.5812
4452,11,4,5000,0.6166,0.5100,0.3330,0.3708,0.5959,0.6109,0.4678,0.5268
4453,6,3,2291,0.4275,0.6638,0.5286,0.6193,0.7018,0.4847,0.5019,0.5695
4454,8,4,3500,0.3446,0.5264,0.5079,0.3873,0.4802,0.5647,0.5894,0.4863
4455,5,1,1958,0.4733,0.5116,0.3792,0.5473,0.4080,0.4872,0.4332,0.5207
4456,5,1,2375,0.4207,0.4083,0.4514,0.6075,0.5175,0.5440,0.3764,0.6045
4457,11,2,5000,0.5389,0.4078,0.5926,0.5488,0.5709,0.6385,0.5600,0.7495
4458,12,12,5917,0.2296,0.6621,0.4314,0.2589,0.5998,0.3435,0.5902,0.5937
4459,6,3,2333,0.4331,0.5441,0.4375,0.4623,0.5985,0.5241,0.4192,0.5691
4460,9,4,4000,0.6685,0.3984,0.4297,0.5946,0.4796,0.5788,0.4734,0.7742
4461,6,0,2958,0.4280,0.4111,0.4403,0.2679,0.2960,0.5552,0.3982,0.4466
4462,6,4,2292,0.4657,0.4646,0.4462,0.5737,0.5150,0.4884,0.4437,0.5446
4463,12,8,5875,0.3519,0.7564,0.5044,0.3453,0.6419,0.5322,0.5618,0.6657
4464,6,0,2250,0.4717,0.6212,0.4086,0.3853,0.4291,0.4152,0.5256,0.4082
4465,12,10,5750,0.3160,0.3072,0.4216,0.5712,0.4823,0.5030,0.4424,0.7099
4466,6,4,3166,0.4092,0.4976,0.5617,0.4280,0.4432,0.4584,0.5151,0.2986
4467,2,0,1458,0.4681,0.4648,0.5100,0.5209,0.3946,0.4873,0.4484,0.6050
4468,6,3,2291,0.4016,0.5502,0.5334,0.3045,0.4104,0.4394,0.4646,0.4221
4469,7,3,3125,0.3626,0.6537,0.5204,0.6517,0.5026,0.6571,0.6430,0.4171
4470,11,3,5042,0.5375,0.5038,0.2751,0.4635,0.4730,0.6594,0.4103,0.7245
4471,9,4,4500,0.4474,0.6822,0.4364,0.3120,0.4581,0.6259,0.2642,0.5324
4472,18,20,11792,0.6985,0.4624,0.6022,0.5567,0.6522,0.4846,0.5624,0.5554
4473,15,10,8167,0.2489,0.1879,0.4229,0.5811,0.3288,0.4304,0.2841,0.6476
4474,8,1,3375,0.5845,0.6109,0.5341,0.4551,0.4428,0.4700,0.4188,0.6405
4475,6,1,2250,0.5576,0.3890,0.4293,0.4281,0.3987,0.5475,0.5265,0.5074
4476,4,1,1792,0.6134,0.4421,0.4362,0.4862,0.5846,0.5096,0.5223,0.4648
4477,10,9,4625,0.6759,0.5214,0.5332,0.3727,0.5739,0.3871,0.3647,0.5459
4478,9,7,4042,0.1695,0.6080,0.6139,0.3956,0.7179,0.5569,0.4802,0.3828
4479,5,0,1959,0.5777,0.3633,0.4261,0.6329,0.4167,0.4917,0.5919,0.5426
4480,9,5,4125,0.4029,0.3730,0.4004,0.5371,0.4403,0.4772,0.5794,0.7332
4481,5,2,2500,0.3143,0.5769,0.5710,0.4358,0.5854,0.4257,0.4715,0.3742
4482,8,2,3375,0.5571,0.5071,0.3815,0.5432,0.5346,0.4579,0.6325,0.6948
4483,10,5,4500,0.4963,0.4084,0.3772,0.2777,0.3246,0.3980,0.3860,0.6137
4484,8,2,3333,0.5543,0.4690,0.5623,0.3300,0.4400,0.4087,0.5243,0.6624
4485,4,0,1584,0.5407,0.4482,0.4742,0.5571,0.4087,0.5406,0.3886,0.6755
4486,9,5,5042,0.4529,0.3279,0.5477,0.3457,0.4229,0.4641,0.5105,0.3162
4487,6,1,2333,0.4709,0.4841,0.5176,0.4696,0.5640,0.4228,0.5486,0.2989
4488,8,5,3500,0.4216,0.4211,0.2830,0.6231,0.5535,0.6174,0.3906,0.5077
4489,8,3,3334,0.4613,0.3536,0.4138,0.5757,0.4872,0.5700,0.5058,0.5936
4490,5,2,1875,0.5845,0.4910,0.4761,0.3958,0.6210,0.4573,0.5396,0.5833
4491,6,2,2875,0.3638,0.5442,0.4384,0.3386,0.6548,0.5960,0.6961,0.5794
4492,7,3,3042,0.3959,0.5820,0.5623,0.4328,0.5951,0.5137,0.4258,0.7112
4493,6,3,2334,0.5528,0.5560,0.3846,0.3920,0.6027,0.3833,0.5401,0.5120
4494,7,4,3041,0.4150,0.4453,0.3480,0.5622,0.6126,0.6266,0.3534,0.6845
4495,6,1,2250,0.4826,0.4789,0.5914,0.3986,0.6107,0.4851,0.6080,0.5274
4496,4,0,2125,0.6748,0.4825,0.5948,0.4954,0.4912,0.5025,0.4841,0.4706
4497,5,1,1875,0.4125,0.5416,0.6386,0.5742,0.4966,0.3967,0.5189,0.3487
4498,5,2,1958,0.5170,0.4819,0.6551,0.4848,0.5616,0.3815,0.5340,0.5009
4499,8,4,3375,0.4433,0.6525,0.5294,0.5364,0.7639,0.5300,0.6676,0.6997
4500,3,0,1667,0.3413,0.3420,0.5575,0.4685,0.4470,0.4457,0.5171,0.5654
4501,9,2,5167,0.3949,0.5484,0.3466,0.5158,0.6844,0.6329,0.5819,0.5436
4502,11,8,5250,0.3224,0.5707,0.6654,0.5649,0.3756,0.4196,0.4590,0.5251
4503,7,1,3042,0.3963,0.5337,0.4919,0.3427,0.4109,0.5188,0.6322,0.3825
4504,7,3,3625,0.4329,0.3425,0.4157,0.3444,0.5537,0.5033,0.7171,0.6557
4505,11,9,5166,0.5932,0.6220,0.4182,0.4557,0.4864,0.5393,0.7536,0.6057
4506,7,3,3542,0.3396,0.5188,0.6287,0.3993,0.6489,0.4839,0.6546,0.5372
4507,9,5,4042,0.3082,0.4423,0.4493,0.4645,0.5286,0.5612,0.5858,0.4607
4508,6,1,2334,0.5491,0.3902,0.6047,0.5059,0.4643,0.5052,0.5433,0.5602
4509,8,1,3375,0.4538,0.7102,0.6089,0.6215,0.5175,0.4304,0.7420,0.5436
4510,8,5,3500,0.3951,0.5686,0.3059,0.5483,0.6189,0.5749,0.5304,0.5639
4511,3,0,1875,0.5329,0.5115,0.5290,0.6380,0.5574,0.4606,0.4709,0.5157
4512,8,2,3375,0.6486,0.5087,0.5398,0.4798,0.4590,0.2992,0.5720,0.5645
4513,12,4,5958,0.4067,0.6026,0.4029,0.5900,0.4319,0.3675,0.6880,0.5719
4514,4,0,1709,0.4546,0.5748,0.4480,0.6247,0.5006,0.5468,0.4570,0.4801
4515,9,4,3875,0.2811,0.4664,0.5223,0.2789,0.6146,0.7195,0.5824,0.5017
4516,6,4,2250,0.3914,0.5370,0.5901,0.4814,0.4626,0.4239,0.4192,0.6898
4517,6,3,2291,0.4266,0.4621,0.4029,0.4511,0.4376,0.4316,0.6541,0.5203
4518,12,9,5875,0.5373,0.4058,0.5257,0.3835,0.4375,0.5272,0.4946,0.5735
4519,5,0,1959,0.4231,0.4536,0.4850,0.3193,0.6406,0.5570,0.6214,0.4372
4520,6,2,2291,0.4496,0.4902,0.5997,0.5065,0.5483,0.3593,0.5022,0.6859
4521,10,9,4667,0.7016,0.3225,0.4041,0.4301,0.4843,0.3813,0.3724,0.4603
4522,4,3,1583,0.5096,0.4290,0.6133,0.5833,0.4713,0.5488,0.4904,0.5520
4523,9,3,3875,0.4627,0.4386,0.4160,0.4178,0.3947,0.5669,0.4684,0.5494
4524,14,7,7417,0.5551,0.6112,0.4643,0.1094,0.2124,0.3694,0.7299,0.4893
4525,7,2,3125,0.5320,0.5925,0.4315,0.4962,0.6763,0.5278,0.5091,0.5191
4526,6,3,2958,0.5403,0.6374,0.4465,0.4536,0.5227,0.5889,0.4830,0.5214
4527,8,3,3333,0.3112,0.4025,0.5787,0.4105,0.4491,0.4909,0.4958,0.6184
4528,5,3,2000,0.5755,0.5457,0.4147,0.3797,0.4354,0.7641,0.4500,0.4609
4529,8,4,3541,0.3648,0.3433,0.5406,0.3467,0.4067,0.5164,0.3678,0.4517
4530,9,4,3917,0.5849,0.6050,0.5629,0.4761,0.3753,0.3904,0.4155,0.3899
4531,8,7,4000,0.4809,0.5165,0.5841,0.4231,0.4297,0.4685,0.6605,0.5493
4532,10,3,4584,0.4624,0.4174,0.4021,0.4905,0.4717,0.5315,0.4335,0.6306
4533,7,1,2958,0.6761,0.5734,0.3979,0.5427,0.6979,0.5529,0.4530,0.6913
4534,8,6,3375,0.4118,0.4545,0.6571,0.4298,0.5422,0.6815,0.5796,0.7014
4535,4,1,1750,0.5963,0.4592,0.3467,0.5312,0.3736,0.4935,0.6422,0.4065
