run,step,way,share
light 12,67000,plant / no tooth / roams / surface,0.05191740412979351
light 12,68000,plant / no tooth / roams / surface,0.055589870290302656
light 12,69000,plant / no tooth / roams / surface,0.06111757857974389
light 12,70000,plant / no tooth / roams / surface,0.04457478005865103
light 12,71000,plant / no tooth / roams / surface,0.061087061087061086
light 12,72000,plant / no tooth / roams / surface,0.061505832449628844
light 12,73000,plant / no tooth / roams / surface,0.0803941908713693
light 12,74000,plant / no tooth / roams / surface,0.08758169934640522
light 12,75000,plant / no tooth / roams / surface,0.07775119617224881
light 12,76000,plant / no tooth / roams / surface,0.08641975308641975
light 12,77000,plant / no tooth / roams / surface,0.06093394077448747
light 12,78000,plant / no tooth / roams / surface,0.03771361225692398
light 12,79000,plant / no tooth / roams / surface,0.05218446601941747
light 12,80000,plant / no tooth / roams / surface,0.044938271604938275
light 12,81000,plant / no tooth / roams / surface,0.05294759825327511
light 12,82000,plant / no tooth / roams / surface,0.0516366989396035
light 12,83000,plant / no tooth / roams / surface,0.039790996784565914
light 12,84000,plant / no tooth / roams / surface,0.03346303501945525
light 12,85000,plant / no tooth / roams / surface,0.033605376860297645
light 12,86000,plant / no tooth / roams / surface,0.032467532467532464
light 12,87000,plant / no tooth / roams / surface,0.04090909090909091
light 12,88000,plant / no tooth / roams / surface,0.035815602836879436
light 12,89000,plant / no tooth / roams / surface,0.035
light 12,90000,plant / no tooth / roams / surface,0.015574896930829134
light 12,91000,plant / no tooth / roams / surface,0.022919179734620022
light 12,92000,plant / no tooth / roams / surface,0.01064249113125739
light 12,93000,plant / no tooth / roams / surface,0.005613126079447323
light 12,94000,plant / no tooth / roams / surface,0.026803310997240835
light 12,95000,plant / no tooth / roams / surface,0.026692456479690523
light 12,96000,plant / no tooth / roams / surface,0.04103671706263499
light 12,97000,plant / no tooth / roams / surface,0.03426395939086294
light 12,98000,plant / no tooth / roams / surface,0.004246284501061571
light 12,99000,plant / no tooth / roams / surface,0.010105649977032614
light 12,100000,plant / no tooth / roams / surface,0.016045845272206302
light 12,50000,mixed / no tooth / stays / bottom,0.1687602403058438
light 12,51000,mixed / no tooth / stays / bottom,0.1247323340471092
light 12,52000,mixed / no tooth / stays / bottom,0.1421612046058459
light 12,53000,mixed / no tooth / stays / bottom,0.07393364928909953
light 12,54000,mixed / no tooth / stays / bottom,0.1115569823434992
light 12,55000,mixed / no tooth / stays / bottom,0.11645569620253164
light 12,56000,mixed / no tooth / stays / bottom,0.14418893722809198
light 12,57000,mixed / no tooth / stays / bottom,0.07411019015114578
light 12,58000,mixed / no tooth / stays / bottom,0.12871794871794873
light 12,59000,mixed / no tooth / stays / bottom,0.07928642220019821
light 12,60000,mixed / no tooth / stays / bottom,0.050239234449760764
light 12,61000,mixed / no tooth / stays / bottom,0.0709480122324159
light 12,62000,mixed / no tooth / stays / bottom,0.10441767068273092
light 12,63000,mixed / no tooth / stays / bottom,0.08074534161490683
light 12,64000,mixed / no tooth / stays / bottom,0.11277658815132048
light 12,65000,mixed / no tooth / stays / bottom,0.10982658959537572
light 12,66000,mixed / no tooth / stays / bottom,0.13038906414300735
light 12,67000,mixed / no tooth / stays / bottom,0.13333333333333333
light 12,68000,mixed / no tooth / stays / bottom,0.14021000617665225
light 12,69000,mixed / no tooth / stays / bottom,0.14318975552968569
light 12,70000,mixed / no tooth / stays / bottom,0.09736070381231672
light 12,71000,mixed / no tooth / stays / bottom,0.11159211159211159
light 12,72000,mixed / no tooth / stays / bottom,0.11505832449628844
light 12,73000,mixed / no tooth / stays / bottom,0.05705394190871369
light 12,74000,mixed / no tooth / stays / bottom,0.13137254901960785
light 12,75000,mixed / no tooth / stays / bottom,0.09928229665071771
light 12,76000,mixed / no tooth / stays / bottom,0.13515269655620532
light 12,77000,mixed / no tooth / stays / bottom,0.08826879271070615
light 12,78000,mixed / no tooth / stays / bottom,0.0713022981732469
light 12,79000,mixed / no tooth / stays / bottom,0.08434466019417476
light 12,80000,mixed / no tooth / stays / bottom,0.277037037037037
light 12,81000,mixed / no tooth / stays / bottom,0.1544759825327511
light 12,82000,mixed / no tooth / stays / bottom,0.14845550945136007
light 12,83000,mixed / no tooth / stays / bottom,0.14429260450160772
light 12,84000,mixed / no tooth / stays / bottom,0.07665369649805448
light 12,85000,mixed / no tooth / stays / bottom,0.07441190590494479
light 12,86000,mixed / no tooth / stays / bottom,0.0939060939060939
light 12,87000,mixed / no tooth / stays / bottom,0.14015151515151514
light 12,88000,mixed / no tooth / stays / bottom,0.1549645390070922
light 12,89000,mixed / no tooth / stays / bottom,0.16791666666666666
light 12,90000,mixed / no tooth / stays / bottom,0.20842876775080166
light 12,91000,mixed / no tooth / stays / bottom,0.26015279453156415
light 12,92000,mixed / no tooth / stays / bottom,0.23255813953488372
light 12,93000,mixed / no tooth / stays / bottom,0.23877374784110536
light 12,94000,mixed / no tooth / stays / bottom,0.15490737091052423
light 12,95000,mixed / no tooth / stays / bottom,0.1988394584139265
light 12,96000,mixed / no tooth / stays / bottom,0.14211663066954644
light 12,97000,mixed / no tooth / stays / bottom,0.1260575296108291
light 12,98000,mixed / no tooth / stays / bottom,0.1129511677282378
light 12,99000,mixed / no tooth / stays / bottom,0.11024345429490125
light 12,100000,mixed / no tooth / stays / bottom,0.10945558739255014
light 12,50000,mixed / no tooth / roams / shore,0.04696886947023485
light 12,51000,mixed / no tooth / roams / shore,0.06370449678800856
light 12,52000,mixed / no tooth / roams / shore,0.04827280779450841
light 12,53000,mixed / no tooth / roams / shore,0.07345971563981042
light 12,54000,mixed / no tooth / roams / shore,0.0826645264847512
light 12,55000,mixed / no tooth / roams / shore,0.06632911392405064
light 12,56000,mixed / no tooth / roams / shore,0.08949658172778123
light 12,57000,mixed / no tooth / roams / shore,0.083373963920039
light 12,58000,mixed / no tooth / roams / shore,0.1282051282051282
light 12,59000,mixed / no tooth / roams / shore,0.1595639246778989
light 12,60000,mixed / no tooth / roams / shore,0.1590909090909091
light 12,61000,mixed / no tooth / roams / shore,0.1620795107033639
light 12,62000,mixed / no tooth / roams / shore,0.1493975903614458
light 12,63000,mixed / no tooth / roams / shore,0.12888198757763975
light 12,64000,mixed / no tooth / roams / shore,0.08422555317630265
light 12,65000,mixed / no tooth / roams / shore,0.13680154142581888
light 12,66000,mixed / no tooth / roams / shore,0.11461619348054679
light 12,67000,mixed / no tooth / roams / shore,0.15339233038348082
light 12,68000,mixed / no tooth / roams / shore,0.17479925880172947
light 12,69000,mixed / no tooth / roams / shore,0.2240977881257276
light 12,70000,mixed / no tooth / roams / shore,0.21524926686217008
light 12,71000,mixed / no tooth / roams / shore,0.2227032227032227
light 12,72000,mixed / no tooth / roams / shore,0.1956521739130435
light 12,73000,mixed / no tooth / roams / shore,0.14989626556016597
light 12,74000,mixed / no tooth / roams / shore,0.11895424836601307
light 12,75000,mixed / no tooth / roams / shore,0.12858851674641147
light 12,76000,mixed / no tooth / roams / shore,0.14944769330734242
light 12,77000,mixed / no tooth / roams / shore,0.19419134396355353
light 12,78000,mixed / no tooth / roams / shore,0.23983500294637597
light 12,79000,mixed / no tooth / roams / shore,0.23300970873786409
light 12,80000,mixed / no tooth / roams / shore,0.23950617283950618
light 12,81000,mixed / no tooth / roams / shore,0.25
light 12,82000,mixed / no tooth / roams / shore,0.21761180267404334
light 12,83000,mixed / no tooth / roams / shore,0.20618971061093247
light 12,84000,mixed / no tooth / roams / shore,0.21556420233463036
light 12,85000,mixed / no tooth / roams / shore,0.2126740278444551
light 12,86000,mixed / no tooth / roams / shore,0.15084915084915085
light 12,87000,mixed / no tooth / roams / shore,0.1484848484848485
light 12,88000,mixed / no tooth / roams / shore,0.10283687943262411
light 12,89000,mixed / no tooth / roams / shore,0.08041666666666666
light 12,90000,mixed / no tooth / roams / shore,0.12872194228126432
light 12,91000,mixed / no tooth / roams / shore,0.14475271411338964
light 12,92000,mixed / no tooth / roams / shore,0.10011824990145841
light 12,93000,mixed / no tooth / roams / shore,0.14637305699481865
light 12,94000,mixed / no tooth / roams / shore,0.1955065037445802
light 12,95000,mixed / no tooth / roams / shore,0.22321083172147002
light 12,96000,mixed / no tooth / roams / shore,0.25874730021598275
light 12,97000,mixed / no tooth / roams / shore,0.22758037225042302
light 12,98000,mixed / no tooth / roams / shore,0.24925690021231423
light 12,99000,mixed / no tooth / roams / shore,0.24621038125861278
light 12,100000,mixed / no tooth / roams / shore,0.1851002865329513
light 12,50000,plant / no tooth / stays / land,0.011469142545057346
light 12,51000,plant / no tooth / stays / land,0.009635974304068522
light 12,52000,plant / no tooth / stays / land,0.02612931798051373
light 12,53000,plant / no tooth / stays / land,0.1
light 12,54000,plant / no tooth / stays / land,0.0377207062600321
light 12,55000,plant / no tooth / stays / land,0.044050632911392405
light 12,56000,plant / no tooth / stays / land,0.0254816656308266
light 12,57000,plant / no tooth / stays / land,0.0780107264748903
light 12,58000,plant / no tooth / stays / land,0.038461538461538464
light 12,59000,plant / no tooth / stays / land,0.062438057482656094
light 12,60000,plant / no tooth / stays / land,0.03110047846889952
light 12,61000,plant / no tooth / stays / land,0.028134556574923548
light 12,62000,plant / no tooth / stays / land,0.03614457831325301
light 12,63000,plant / no tooth / stays / land,0.0038819875776397515
light 12,64000,plant / no tooth / stays / land,0.01284796573875803
light 12,65000,plant / no tooth / stays / land,0.031791907514450865
light 12,66000,plant / no tooth / stays / land,0.059411146161934804
light 12,67000,plant / no tooth / stays / land,0.05545722713864307
light 12,68000,plant / no tooth / stays / land,0.022235948116121063
light 12,69000,plant / no tooth / stays / land,0.02852153667054715
light 12,70000,plant / no tooth / stays / land,0.03988269794721408
light 12,71000,plant / no tooth / stays / land,0.03367003367003367
light 12,72000,plant / no tooth / stays / land,0.04029692470837752
light 12,73000,plant / no tooth / stays / land,0.05964730290456432
light 12,74000,plant / no tooth / stays / land,0.06143790849673202
light 12,75000,plant / no tooth / stays / land,0.06818181818181818
light 12,76000,plant / no tooth / stays / land,0.005847953216374269
light 12,77000,plant / no tooth / stays / land,0.038154897494305236
light 12,78000,plant / no tooth / stays / land,0.05951679434295816
light 12,79000,plant / no tooth / stays / land,0.08616504854368932
light 12,80000,plant / no tooth / stays / land,0.02074074074074074
light 12,81000,plant / no tooth / stays / land,0.013646288209606987
light 12,82000,plant / no tooth / stays / land,0.02858460119870908
light 12,83000,plant / no tooth / stays / land,0.018086816720257234
light 12,84000,plant / no tooth / stays / land,0.03968871595330739
light 12,85000,plant / no tooth / stays / land,0.06673067690830532
light 12,86000,plant / no tooth / stays / land,0.015484515484515484
light 12,87000,plant / no tooth / stays / land,0.006818181818181818
light 12,88000,plant / no tooth / stays / land,0.046453900709219856
light 12,89000,plant / no tooth / stays / land,0.030416666666666668
light 12,90000,plant / no tooth / stays / land,0.010994044892349977
light 12,91000,plant / no tooth / stays / land,0.010052271813429835
light 12,92000,plant / no tooth / stays / land,0.010248324793062672
light 12,93000,plant / no tooth / stays / land,0.005613126079447323
light 12,94000,plant / no tooth / stays / land,0.00039416633819471815
light 12,95000,plant / no tooth / stays / land,0.0
light 12,96000,plant / no tooth / stays / land,0.0012958963282937365
light 12,97000,plant / no tooth / stays / land,0.030456852791878174
light 12,98000,plant / no tooth / stays / land,0.0025477707006369425
light 12,99000,plant / no tooth / stays / land,0.004134129536058797
light 12,100000,plant / no tooth / stays / land,0.007449856733524355
light 12,50000,mixed / tooth / roams / shore,0.05843801201529219
light 12,51000,mixed / tooth / roams / shore,0.05032119914346895
light 12,52000,mixed / tooth / roams / shore,0.05580159433126661
light 12,53000,mixed / tooth / roams / shore,0.03981042654028436
light 12,54000,mixed / tooth / roams / shore,0.03210272873194221
light 12,55000,mixed / tooth / roams / shore,0.02329113924050633
light 12,56000,mixed / tooth / roams / shore,0.01740211311373524
light 12,57000,mixed / tooth / roams / shore,0.017552413456850317
light 12,58000,mixed / tooth / roams / shore,0.028717948717948718
light 12,59000,mixed / tooth / roams / shore,0.05698711595639247
light 12,60000,mixed / tooth / roams / shore,0.06758373205741627
light 12,61000,mixed / tooth / roams / shore,0.08929663608562691
light 12,62000,mixed / tooth / roams / shore,0.09156626506024096
light 12,63000,mixed / tooth / roams / shore,0.07608695652173914
light 12,64000,mixed / tooth / roams / shore,0.0649536045681656
light 12,65000,mixed / tooth / roams / shore,0.04335260115606936
